source_text,target_text
"[' ', 'even', 'friday', ""'s"", 'slump', 'leaves', 'investors', 'ahead', 'more', 'than', 'N', 'N', 'well', 'above', 'the', 'annual', 'average', 'for', 'stocks', 'over', 'several', 'decades']", even friday 's slump leaves investors ahead more than N N well above the annual average for stocks over several decades 
"[' ', 'mr', '.', ' ', 'however', 'worries', 'that', 'the', 'market', 'could', 'go', 'down', 'N', 'or', 'N', 'points', 'in', 'the', 'next', 'few', 'days']", mr.  however worries that the market could go down N or N points in the next few days 
"[' ', 'he', 'said', 'he', ' ', 'many', 'parallels', 'with', 'N', 'including', 'the', 'emphasis', 'on', 'takeover', 'stocks', 'and', 'the', ' ', 'of', 'computerized', 'program', 'trading']", he said he  many parallels with N including the emphasis on takeover stocks and the  of computerized program trading 
"[' ', 'the', 'only', 'thing', 'you', 'do', ""n't"", 'have', 'he', 'said', 'is', 'the', 'portfolio', 'insurance', 'phenomenon', ' ', 'on', 'the', 'rest']", the only thing you do n't have he said is the portfolio insurance phenomenon  on the rest 
"[' ', 'most', 'institutional', 'investors', 'have', 'abandoned', 'the', 'portfolio', 'insurance', 'hedging', 'technique', 'which', 'is', 'widely', 'thought', 'to', 'have', ' ', 'the', 'N', 'crash']", most institutional investors have abandoned the portfolio insurance hedging technique which is widely thought to have  the N crash 
"[' ', 'mr', '.', ' ', 'predicts', 'stocks', 'will', 'appear', 'to', 'stabilize', 'in', 'the', 'next', 'few', 'days', 'before', 'declining', 'again', ' ', 'more', 'investors']", mr.  predicts stocks will appear to stabilize in the next few days before declining again  more investors 
"[' ', 'meanwhile', 'friday', 'brought', 'a', ' ', 'for', 'money', 'managers', 'whose', 'investment', 'styles', 'had', 'put', 'them', 'at', 'odds', 'with', 'the', 'market', 'rally']", meanwhile friday brought a  for money managers whose investment styles had put them at odds with the market rally 
"[' ', 'neither', ' ', 'nor', 'any', 'of', 'the', ' ', 'gardens', 'n.y', '.', 'company', ""'s"", 'officials', 'or', 'employees', 'have', 'been', 'charged', 'with', 'any', 'crimes']", neither  nor any of the  gardens n.y. company 's officials or employees have been charged with any crimes 
"[' ', 'mr', '.', ' ', 'also', 'said', 'the', 'fda', 'has', 'asked', ' ', 'pharmaceutical', 'co.', 'to', 'recall', 'at', 'the', 'retail', 'level', 'its', '   ']", mr.  also said the fda has asked  pharmaceutical co. to recall at the retail level its    
"['  ', 'of', ' ', 'n.y', '.', 'earlier', 'began', 'a', 'voluntary', 'recall', 'of', 'both', 'its', 'N', ' ', 'and', 'N', ' ', 'versions', 'of', 'the', 'drug']",  of  n.y. earlier began a voluntary recall of both its N  and N  versions of the drug 
"[' ', 'up', 'to', 'now', 'only', 'specific', 'aspects', 'of', 'these', 'defenses', 'have', 'been', 'challenged', 'though', 'unsuccessfully', ' ', ""'s"", 'dutch', 'lawyers', 'noted']", up to now only specific aspects of these defenses have been challenged though unsuccessfully  's dutch lawyers noted 
"[' ', 'a', 'spokesman', 'for', ' ', 'said', 'his', 'company', 'is', 'confident', 'of', 'its', 'own', 'position', 'and', 'the', ' ', 'of', 'the', ' ', 'issue']", a spokesman for  said his company is confident of its own position and the  of the  issue 
"[' ', 'politicians', 'tried', 'to', 'finger', 'each', 'other', 'for', 'the', 'blame', 'although', 'many', 'analysts', 'doubt', 'that', 'washington', 'was', ' ', 'responsible', 'for', 'wall', 'street', ""'s"", 'woes']", politicians tried to finger each other for the blame although many analysts doubt that washington was  responsible for wall street 's woes 
"[' ', 'but', 'mr', '.', 'butcher', ""'s"", 'comments', 'make', 'one', 'thing', 'clear', 'some', 'on', 'wall', 'street', 'wonder', 'if', 'anyone', 'is', 'in', 'charge', 'of', 'economic', 'policy']", but mr. butcher 's comments make one thing clear some on wall street wonder if anyone is in charge of economic policy 
"[' ', 'the', 'cuts', 'are', 'necessary', 'because', 'congress', 'and', 'the', 'administration', 'have', 'failed', 'to', 'reach', 'agreement', 'on', 'a', ' ', 'bill']", the cuts are necessary because congress and the administration have failed to reach agreement on a  bill 
"[' ', 'for', 'the', 'last', 'two', 'weeks', 'the', 'bush', 'administration', 'and', 'the', 'federal', 'reserve', 'have', 'been', 'engaged', 'in', 'a', ' ', 'battle', 'over', 'international', 'economic', 'policy']", for the last two weeks the bush administration and the federal reserve have been engaged in a  battle over international economic policy 
"[' ', 'last', 'month', 'transportation', 'secretary', 'sam', 'skinner', 'forced', 'northwest', 'airlines', 'to', 'reduce', 'a', 'stake', 'held', 'by', ' ', 'royal', 'dutch', 'airlines']", last month transportation secretary sam skinner forced northwest airlines to reduce a stake held by  royal dutch airlines 
"[' ', 'in', 'many', 'ways', 'the', 'backdrop', 'to', 'friday', ""'s"", 'stock', 'decline', 'is', ' ', 'similar', 'to', 'that', 'of', 'october', 'N', ""'s"", ' ', 'crash']", in many ways the backdrop to friday 's stock decline is  similar to that of october N 's  crash 
"[' ', 'then', 'as', 'now', 'the', 'budget', 'debate', 'was', 'behind', 'schedule', 'and', 'automatic', 'spending', 'cuts', 'were', 'within', 'days', 'of', 'taking', 'hold']", then as now the budget debate was behind schedule and automatic spending cuts were within days of taking hold 
"[' ', 'but', 'barring', 'further', 'drops', 'in', 'the', 'market', 'this', 'week', 'a', 'similar', 'outcome', 'does', ""n't"", 'seem', 'likely', 'this', 'year']", but barring further drops in the market this week a similar outcome does n't seem likely this year 
"[' ', 'no', 'one', 'in', 'washington', 'was', 'willing', 'to', 'take', 'the', 'blame', 'for', ' ', 'friday', ""'s"", 'drop', 'in', 'the', 'stock', 'market']", no one in washington was willing to take the blame for  friday 's drop in the stock market 
"[' ', 'investors', 'who', 'had', 'been', 'holding', 'assets', 'in', 'anticipation', 'of', 'a', 'more', 'favorable', 'time', 'to', 'sell', 'were', 'spooked', 'he', 'said']", investors who had been holding assets in anticipation of a more favorable time to sell were spooked he said 
"[' ', 'the', 'following', 'u.s', '.', 'treasury', 'corporate', 'and', 'municipal', 'offerings', 'are', 'tentatively', 'scheduled', 'for', 'sale', 'this', 'week', 'according', 'to', 'dow', 'jones', 'capital', 'markets', 'report']", the following u.s. treasury corporate and municipal offerings are tentatively scheduled for sale this week according to dow jones capital markets report 
"[' ', '$', 'N', 'million', 'of', 'general', 'obligation', 'capital', 'appreciation', 'bonds', 'college', 'savings', 'plan', 'N', 'series', 'b', 'via', 'a', 'prudential', '-', 'bache', 'capital', 'funding', 'group']", $ N million of general obligation capital appreciation bonds college savings plan N series b via a prudential-bache capital funding group 
"[' ', '$', 'N', 'million', 'of', 'rapid', 'city', 'regional', 'hospital', 'bonds', 'via', 'a', '   ', '&', ' ', 'inc', '.', 'group']", $ N million of rapid city regional hospital bonds via a    &  inc. group 
"[' ', 'oh', 'i', 'bet', 'it', ""'ll"", 'be', 'up', 'N', 'points', 'on', 'monday', 'said', '  ', 'a', ' ', 'retired', ' ', 'in', 'lexington', ' ']", oh i bet it 'll be up N points on monday said   a  retired  in lexington  
"[' ', 'at', 'the', 'annual', 'congress', 'of', 'the', 'national', 'association', 'of', 'investors', 'corp', '.', 'at', 'the', '  ', 'hotel', 'in', 'minneapolis', 'the', 'scene', 'was', 'calm']", at the annual congress of the national association of investors corp. at the   hotel in minneapolis the scene was calm 
"[' ', 'some', 'N', 'investors', 'representing', 'investor', 'clubs', 'from', 'around', 'the', 'u.s', '.', 'were', 'attending', 'when', 'the', 'market', 'started', 'to', 'slide', 'friday']", some N investors representing investor clubs from around the u.s. were attending when the market started to slide friday 
"[' ', 'but', 'robert', ' ', 'an', 'official', 'of', 'the', 'association', 'said', 'no', 'special', ' ', 'or', 'emergency', 'meetings', 'of', 'the', 'investors', ""'"", 'clubs', 'are', 'planned']", but robert  an official of the association said no special  or emergency meetings of the investors ' clubs are planned 
"[' ', 'we', 'hope', 'to', 'take', 'advantage', 'of', 'it', 'said', 'john', ' ', 'a', 'member', 'of', 'a', 'los', 'angeles', 'investors', ""'"", 'club']", we hope to take advantage of it said john  a member of a los angeles investors ' club 
"[' ', 'i', 'have', 'this', 'feeling', 'that', 'it', ""'s"", 'built', 'on', 'sand', 'she', 'says', 'that', 'the', 'market', 'rises', 'but', 'there', ""'s"", 'no', 'foundation', 'to', 'it']", i have this feeling that it 's built on sand she says that the market rises but there 's no foundation to it 
"[' ', 'mr', '.', 'greenberg', 'got', 'out', 'just', 'before', 'the', 'N', 'crash', 'and', 'to', 'his', 'regret', 'never', 'went', 'back', 'even', 'as', 'the', 'market', 'soared']", mr. greenberg got out just before the N crash and to his regret never went back even as the market soared 
"[' ', 'hugo', ' ', 'senior', 'vice', 'president', 'at', 'charles', ' ', 'corp', '.', 'says', 'schwab', 'customers', 'have', 'been', 'neutral', 'to', 'cautious', 'recently', 'about', 'stocks']", hugo  senior vice president at charles  corp. says schwab customers have been neutral to cautious recently about stocks 
"[' ', 'and', 'i', 'can', 'tell', 'you', 'that', 'a', 'high', 'roller', 'is', ""n't"", 'going', 'to', 'come', 'in', 'tomorrow', 'and', 'buy', 'a', 'chrysler', ' ', 'by', ' ']", and i can tell you that a high roller is n't going to come in tomorrow and buy a chrysler  by  
"[' ', 'everything', 'said', '  ', 'an', ' ', 'ohio', 'plumbing', 'contractor', 'who', 'was', 'visiting', 'chicago', 'and', 'stopped', 'by', 'fidelity', 'investments', ""'"", ' ', 'street', 'office']", everything said   an  ohio plumbing contractor who was visiting chicago and stopped by fidelity investments '  street office 
"[' ', 'one', 'manufacturer', 'already', 'has', 'produced', 'a', ' ', 'computer', 'called', 'a', ' ', 'and', 'two', 'others', 'have', 'introduced', 'even', 'smaller', ' ']", one manufacturer already has produced a  computer called a  and two others have introduced even smaller  
"[' ', 'but', 'those', 'machines', 'are', 'still', 'considered', ' ', 'with', ' ', 'only', 'a', ' ', 'could', 'love', 'and', 'screens', 'to', 'match']", but those machines are still considered  with  only a  could love and screens to match 
"[' ', 'compaq', ""'s"", ' ', 'by', 'contrast', 'may', 'be', 'the', 'first', 'in', 'their', 'weight', 'class', 'not', 'to', ' ', 'on', 'features', 'found', 'in', 'much', 'bigger', 'machines']", compaq 's  by contrast may be the first in their weight class not to  on features found in much bigger machines 
"[' ', 'all', 'of', 'this', 'comes', 'in', 'a', 'machine', 'that', ' ', 'only', 'six', 'pounds', 'and', 'fits', ' ', 'into', 'most', ' ']", all of this comes in a machine that  only six pounds and fits  into most  
"[' ', 'instead', 'of', 'a', ' ', 'it', 'features', 'a', 'writing', 'surface', 'an', 'electronic', ' ', 'and', 'the', 'ability', 'to', 'read', 'block', 'printing']", instead of a  it features a writing surface an electronic  and the ability to read block printing 
"['  ', 'generally', 'anything', 'under', 'N', 'pounds', 'have', 'become', 'the', 'fastest', '-', 'growing', 'personal', 'computer', 'segment', 'with', 'sales', 'doubling', 'this', 'year']",  generally anything under N pounds have become the fastest-growing personal computer segment with sales doubling this year 
"[' ', 'it', 'also', 'has', ' ', 'use', 'of', 'the', 'faster', 'more', 'powerful', 'microprocessors', 'found', 'in', 'increasing', 'numbers', 'of', 'desktop', 'machines']", it also has  use of the faster more powerful microprocessors found in increasing numbers of desktop machines 
"[' ', 'a', ' ', 'spokesman', 'for', 'example', ' ', 'the', ' ', 'portfolio', 'because', 'it', 'requires', 'three', ' ', 'while', 'the', ' ', 'needs', 'only', 'two']", a  spokesman for example  the  portfolio because it requires three  while the  needs only two 
"['  ', 'trying', 'to', 'avoid', 'the', ' ', 'label', 'responded', 'with', 'the', 'tag', 'line', 'the', ' ', 'pc', 'a', 'very', 'big', 'computer']",  trying to avoid the  label responded with the tag line the  pc a very big computer 
"[' ', 'despite', 'the', ' ', 'few', 'question', 'the', ' ', 'of', 'the', 'move', 'to', 'small', 'machines', 'that', 'do', ""n't"", 'make', ' ']", despite the  few question the  of the move to small machines that do n't make  
"[' ', 'toward', 'that', 'end', 'experts', 'say', 'the', 'real', 'battle', 'will', 'take', 'place', 'between', ' ', 'players', 'like', 'toshiba', 'zenith', 'and', 'now', 'compaq']", toward that end experts say the real battle will take place between  players like toshiba zenith and now compaq 
"[' ', 'we', 'do', ""n't"", 'look', 'at', 'it', 'as', 'not', 'being', 'a', 'standard', 'we', 'look', 'at', 'it', 'as', 'a', 'new', 'standard', 'he', 'argues']", we do n't look at it as not being a standard we look at it as a new standard he argues 
"[' ', 'adds', 'bill', ' ', 'senior', 'industry', 'analyst', 'for', ' ', 'a', 'high', '-', 'technology', 'market', 'research', 'firm', 'we', 'basically', 'think', 'that', 'these', 'are', 'very', 'hot', 'products']", adds bill  senior industry analyst for  a high-technology market research firm we basically think that these are very hot products 
"[' ', 'the', 'problem', 'compaq', 'is', 'going', 'to', 'have', 'is', 'that', 'they', 'wo', ""n't"", 'be', 'able', 'to', 'make', 'enough', 'of', 'them']", the problem compaq is going to have is that they wo n't be able to make enough of them 
"[' ', 'others', 'undoubtedly', 'will', 'follow', 'but', 'most', 'analysts', 'believe', 'compaq', 'has', 'at', 'least', 'a', 'six', '-', 'month', 'lead', 'on', 'the', 'competition']", others undoubtedly will follow but most analysts believe compaq has at least a six-month lead on the competition 
"[' ', 'honeywell', 'inc', '.', 'and', 'international', 'business', 'machines', 'corp', '.', 'received', 'air', 'force', 'contracts', 'to', 'develop', 'integrated', 'circuits', 'for', 'use', 'in', 'space']", honeywell inc. and international business machines corp. received air force contracts to develop integrated circuits for use in space 
"[' ', 'boeing', 'co.', 'received', 'a', '$', 'N', 'million', 'air', 'force', 'contract', 'for', 'developing', 'cable', 'systems', 'for', 'the', ' ', 'missile']", boeing co. received a $ N million air force contract for developing cable systems for the  missile 
"[' ', 'the', 'index', 'which', 'registered', 'N', 'at', 'the', 'end', 'of', 'september', 'has', 'a', 'base', 'of', 'N', 'set', 'in', 'N', 'and', 'is', ""n't"", 'seasonally', 'adjusted']", the index which registered N at the end of september has a base of N set in N and is n't seasonally adjusted 
"['  ', 'new', 'york', 'stock', 'exchange', 'issues', 'hit', '52', '-', 'week', 'highs', 'during', 'friday', ""'s"", 'trading', 'despite', 'the', 'dow', 'jones', 'industrial', 'average', ""'s"", '190.58', '-', 'point', 'plunge']",  new york stock exchange issues hit 52-week highs during friday 's trading despite the dow jones industrial average 's 190.58-point plunge 
"[' ', 'other', 'major', 'issues', 'hitting', 'highs', 'included', 'american', 'telephone', '&', 'telegraph', 'co.', 'westinghouse', 'electric', 'corp', '.', 'exxon', 'corp', '.', 'and', 'cigna', 'corp', '.', 'the', 'big', 'insurer']", other major issues hitting highs included american telephone & telegraph co. westinghouse electric corp. exxon corp. and cigna corp. the big insurer 
"[' ', 'other', 'new', 'lows', 'included', ' ', 'international', 'corp', '.', 'union', 'carbide', 'corp', '.', 'and', 'bethlehem', 'steel', 'corp', '.', 'all', 'of', 'which', 'are', 'included', 'in', 'the', 'industrial', 'average']", other new lows included  international corp. union carbide corp. and bethlehem steel corp. all of which are included in the industrial average 
"[' ', 'meanwhile', 'two', 'initial', 'public', 'offerings', ' ', 'the', ' ', 'market', 'in', 'their', ' ', 'day', 'of', 'national', 'over', '-', 'the', '-', 'counter', 'trading', 'friday']", meanwhile two initial public offerings  the  market in their  day of national over-the-counter trading friday 
"[' ', 'jaguar', 'the', 'london', 'stock', 'exchange', 'and', 'the', 'u.s', '.', 'securities', 'and', 'exchange', 'commission', 'are', 'being', 'notified', 'of', 'the', 'transactions', 'the', 'company', 'said']", jaguar the london stock exchange and the u.s. securities and exchange commission are being notified of the transactions the company said 
"[' ', 'general', 'motors', 'corp', '.', 'said', 'it', 'had', 'discussed', 'the', 'possibility', 'of', 'a', 'joint', 'venture', 'with', 'jaguar', 'before', 'ford', 'began', 'buying', 'shares']", general motors corp. said it had discussed the possibility of a joint venture with jaguar before ford began buying shares 
"[' ', 'investors', 'who', 'bought', 'stock', 'with', 'borrowed', 'money', 'that', 'is', 'on', 'margin', 'may', 'be', 'more', 'worried', 'than', 'most', 'following', 'friday', ""'s"", 'market', 'drop']", investors who bought stock with borrowed money that is on margin may be more worried than most following friday 's market drop 
"[' ', 'in', 'october', 'N', 'these', 'margin', 'calls', 'were', 'thought', 'to', 'have', 'contributed', 'to', 'the', 'downward', ' ', 'of', 'the', 'stock', 'market']", in october N these margin calls were thought to have contributed to the downward  of the stock market 
"[' ', 'typically', 'a', 'margin', 'call', 'occurs', 'when', 'the', 'price', 'of', 'a', 'stock', 'falls', 'below', 'N', 'N', 'of', 'its', 'original', 'value']", typically a margin call occurs when the price of a stock falls below N N of its original value 
"[' ', 'if', 'the', 'investor', 'does', ""n't"", 'put', 'up', 'the', 'extra', 'cash', 'to', 'satisfy', 'the', 'call', 'the', 'brokerage', 'firm', 'may', 'begin', ' ', 'the', 'securities']", if the investor does n't put up the extra cash to satisfy the call the brokerage firm may begin  the securities 
"[' ', 'but', 'some', 'big', 'brokerage', 'firms', 'said', 'they', 'do', ""n't"", 'expect', 'major', 'problems', 'as', 'a', 'result', 'of', 'margin', 'calls']", but some big brokerage firms said they do n't expect major problems as a result of margin calls 
"[' ', 'margin', 'calls', 'since', 'friday', 'have', 'been', 'higher', 'than', 'usual', 'but', 'reasonable', 'a', 'spokesman', 'for', 'shearson', 'lehman', 'hutton', 'inc', '.', 'said']", margin calls since friday have been higher than usual but reasonable a spokesman for shearson lehman hutton inc. said 
"['  ', 'inc', '.', 'following', 'rival', 'hertz', 'corp', '.', ""'s"", 'lead', 'said', 'it', 'is', 'backing', 'out', 'of', ' ', 'programs', 'with', 'three', 'airlines']",  inc. following rival hertz corp. 's lead said it is backing out of  programs with three airlines 
"[' ', 'industry', 'estimates', 'put', ' ', ""'s"", 'annual', 'cost', 'of', 'all', 'five', 'programs', 'at', 'between', '$', 'N', 'million', 'and', '$', 'N', 'million']", industry estimates put  's annual cost of all five programs at between $ N million and $ N million 
"[' ', 'national', 'also', ' ', 'in', 'the', 'northwest', ' ', 'program', 'along', 'with', 'four', 'other', 'airlines', 'including', 'delta', 'and', 'usair', 'group', 'inc', '.', ""'s"", 'usair', 'unit']", national also  in the northwest  program along with four other airlines including delta and usair group inc. 's usair unit 
"[' ', 'robert', 'd.', '  ', 'vice', 'president', 'of', 'marketing', 'said', 'the', 'proliferation', 'and', 'costs', 'attached', 'to', ' ', 'programs', 'have', 'significantly', 'diminished', 'their', 'value']", robert d.   vice president of marketing said the proliferation and costs attached to  programs have significantly diminished their value 
"[' ', 'this', 'year', 'has', 'been', 'difficult', 'for', 'both', 'hertz', 'and', ' ', 'said', 'charles', '  ', 'industry', 'analyst', 'at', 'alex', 'brown', '&', 'sons']", this year has been difficult for both hertz and  said charles   industry analyst at alex brown & sons 
"[' ', 'they', ""'"", 've', 'been', 'looking', 'to', 'get', 'their', 'costs', 'down', 'and', 'this', 'is', 'a', 'fairly', ' ', 'way', 'to', 'do', 'it', 'he', 'said']", they 've been looking to get their costs down and this is a fairly  way to do it he said 
"[' ', 'further', ' ', 'the', ' ', 'audience', 'is', 'the', 'addition', 'of', 'the', ' ', 'hall', 'show', 'syndicated', 'by', 'paramount', 'communications', 'inc']", further  the  audience is the addition of the  hall show syndicated by paramount communications inc 
"[' ', 'tandem', 'said', 'it', 'expects', 'to', 'report', 'revenue', 'of', 'about', '$', 'N', 'million', 'and', 'earnings', 'of', 'N', 'cents', 'to', 'N', 'cents', 'a', 'share']", tandem said it expects to report revenue of about $ N million and earnings of N cents to N cents a share 
"[' ', 'in', 'the', 'year', '-', 'earlier', 'period', 'tandem', 'reported', 'net', 'income', 'of', '$', 'N', 'million', 'or', 'N', 'cents', 'a', 'share', 'on', 'revenue', 'of', '$', 'N', 'million']", in the year-earlier period tandem reported net income of $ N million or N cents a share on revenue of $ N million 
"[' ', 'tandem', 'makes', ' ', 'computers', 'machines', 'with', ' ', 'backup', 'systems', 'that', 'run', 'stock', 'exchanges', 'networks', 'of', 'automatic', ' ', 'and', 'other', 'complex', 'computer', 'systems']", tandem makes  computers machines with  backup systems that run stock exchanges networks of automatic  and other complex computer systems 
"[' ', 'prices', 'for', 'the', 'machine', 'which', 'can', 'come', 'in', 'various', ' ', 'are', '$', 'N', 'million', 'to', '$', 'N', 'million']", prices for the machine which can come in various  are $ N million to $ N million 
"[' ', 'analysts', 'expect', 'the', 'new', 'computer', 'to', ' ', 'a', 'hefty', ' ', 'of', 'business', 'away', 'from', 'ibm', 'the', 'longtime', 'leader', 'in', 'mainframes']", analysts expect the new computer to  a hefty  of business away from ibm the longtime leader in mainframes 
"[' ', 'even', 'mr', '.', ' ', 'is', 'reluctant', 'to', 'abandon', 'this', 'notion', 'insisting', 'that', 'tandem', ""'s"", 'new', 'machines', 'are', ""n't"", ' ', 'for', 'ibm', ""'s"", 'mainframes']", even mr.  is reluctant to abandon this notion insisting that tandem 's new machines are n't  for ibm 's mainframes 
"[' ', 'in', 'one', 'wild', 'hour', 'of', 'trading', 'the', 'market', 'managed', 'to', 'accomplish', 'what', 'the', 'bush', 'administration', 'has', 'been', 'trying', 'to', 'do', 'unsuccessfully', 'for', 'weeks']", in one wild hour of trading the market managed to accomplish what the bush administration has been trying to do unsuccessfully for weeks 
"[' ', 'it', 'is', 'forcing', 'the', 'federal', 'reserve', 'to', 'ease', 'its', 'grip', 'on', 'credit', 'and', 'it', 'took', 'the', 'wind', 'out', 'of', 'a', 'previously', ' ', 'dollar']", it is forcing the federal reserve to ease its grip on credit and it took the wind out of a previously  dollar 
"[' ', 'the', 'resulting', 'decline', 'in', 'interest', 'rates', 'and', 'the', 'value', 'of', 'the', 'dollar', 'could', ' ', 'american', 'business', 'indeed', 'the', 'entire', 'economy']", the resulting decline in interest rates and the value of the dollar could  american business indeed the entire economy 
"[' ', 'after', 'all', 'until', 'a', 'few', 'years', 'ago', 'the', 'stock', 'market', 'was', 'viewed', 'as', 'a', 'barometer', 'of', 'the', 'national', 'economy']", after all until a few years ago the stock market was viewed as a barometer of the national economy 
"[' ', 'that', 'has', 'changed', 'partly', 'because', 'the', 'two', 'years', 'following', 'the', 'worst', 'stock', '-', 'market', 'plunge', 'in', 'history', 'have', 'been', 'reasonably', 'comfortable']", that has changed partly because the two years following the worst stock-market plunge in history have been reasonably comfortable 
"[' ', 'the', 'N', 'crash', 'was', 'a', 'false', 'alarm', 'however', 'you', 'view', 'it', 'says', 'university', 'of', 'chicago', 'economist', 'victor', ' ']", the N crash was a false alarm however you view it says university of chicago economist victor  
"[' ', 'its', ' ', 'ca', ""n't"", 'be', ' ', 'to', 'fundamental', 'business', 'conditions', 'nor', 'do', 'they', 'appear', 'to', ' ', 'major', 'shifts', 'in', 'the', 'economy']", its  ca n't be  to fundamental business conditions nor do they appear to  major shifts in the economy 
"[' ', 'the', 'market', 'today', 'has', 'a', 'life', 'of', 'its', 'own', 'john', ' ', 'chairman', 'of', 'international', 'business', 'machines', 'corp', '.', 'said', 'saturday']", the market today has a life of its own john  chairman of international business machines corp. said saturday 
"[' ', 'of', 'course', 'the', 'health', 'of', 'the', 'economy', 'will', 'be', 'threatened', 'if', 'the', 'market', 'continues', 'to', 'dive', 'this', 'week']", of course the health of the economy will be threatened if the market continues to dive this week 
"[' ', 'what', ""'s"", 'more', 'although', 'the', 'stock', 'market', 'is', 'far', 'less', ' ', 'today', 'than', 'two', 'years', 'ago', 'the', 'u.s', '.', 'economy', 'is', 'weaker']", what 's more although the stock market is far less  today than two years ago the u.s. economy is weaker 
"[' ', 'the', 'market', 'drop', 'has', 'now', 'apparently', 'convinced', 'foreign', 'investors', 'that', 'the', 'treasury', 'was', 'right', 'about', 'the', ' ', 'dollar']", the market drop has now apparently convinced foreign investors that the treasury was right about the  dollar 
"[' ', 'a', 'modest', 'drop', 'in', 'the', 'dollar', 'only', 'a', 'modest', 'one', 'mind', 'you', 'would', 'be', 'welcomed', 'by', 'the', 'u.s', '.']", a modest drop in the dollar only a modest one mind you would be welcomed by the u.s. 
"[' ', 'we', ""'"", 've', 'had', 'two', 'more', 'years', 'of', 'significant', 'accumulation', 'of', 'debt', 'just', 'at', 'the', 'time', 'when', 'earnings', 'are', 'being', 'squeezed', 'mr', '.', ' ', 'notes']", we 've had two more years of significant accumulation of debt just at the time when earnings are being squeezed mr.  notes 
"[' ', 'a', 'company', 'with', 'a', 'strong', 'balance', 'sheet', 'can', 'withstand', 'an', 'unanticipated', 'storm', 'a', 'highly', 'leveraged', 'company', 'may', 'end', 'up', 'in', 'bankruptcy', 'court']", a company with a strong balance sheet can withstand an unanticipated storm a highly leveraged company may end up in bankruptcy court 
"[' ', 'the', 'fed', 'of', 'course', 'knows', 'that', 'very', 'well', 'hence', 'its', ' ', 'to', 'pump', 'credit', 'into', 'the', 'economy', 'this', 'morning']", the fed of course knows that very well hence its  to pump credit into the economy this morning 
"[' ', 'the', 'biggest', 'threat', 'on', 'the', 'economic', 'horizon', 'right', 'now', 'is', ""n't"", 'recession', 'he', 'reasons', 'it', ""'s"", 'an', ' ', 'of', ' ', 'inflation']", the biggest threat on the economic horizon right now is n't recession he reasons it 's an  of  inflation 
"[' ', 'a', '190', '-', 'point', 'drop', 'is', ""n't"", 'likely', 'to', 'make', 'much', 'of', 'a', '  ', 'that', 'a', 'few', 'times', 'over', 'though', 'and', 'it', 'will']", a 190-point drop is n't likely to make much of a   that a few times over though and it will 
"[' ', 'and', 'if', 'foreign', 'investors', 'become', 'a', ' ', 'more', 'cautious', 'well', 'the', 'dollar', ""'s"", 'recent', 'strength', 'suggests', 'that', 'the', 'u.s', '.', 'can', 'stand', 'it']", and if foreign investors become a  more cautious well the dollar 's recent strength suggests that the u.s. can stand it 
"[' ', 'on', 'the', 'bottom', 'line', 'the', 'most', ' ', 'fact', 'for', 'the', 'economic', 'outlook', 'is', 'that', 'we', ""'"", 've', 'been', 'through', 'this', 'before']", on the bottom line the most  fact for the economic outlook is that we 've been through this before 
"[' ', 'at', 'the', 'very', 'least', 'the', 'establishment', 'here', 'is', 'taking', 'comfort', 'from', 'the', 'nation', ""'s"", 'success', 'in', 'handling', 'the', 'last', ' ']", at the very least the establishment here is taking comfort from the nation 's success in handling the last  
"[' ', 'producers', 'of', 'commodity', 'chemicals', 'the', 'basic', 'chemicals', 'produced', 'in', 'huge', 'volumes', 'for', 'other', 'manufacturers', 'have', 'seen', 'sharp', 'inventory', 'cutting', 'by', 'buyers']", producers of commodity chemicals the basic chemicals produced in huge volumes for other manufacturers have seen sharp inventory cutting by buyers 
"[' ', 'still', 'some', 'industry', 'giants', 'are', 'expected', 'to', 'report', 'continuing', 'gains', 'largely', 'because', 'so', 'much', 'of', 'their', 'business', 'is', 'outside', 'commodity', 'chemicals']", still some industry giants are expected to report continuing gains largely because so much of their business is outside commodity chemicals 
"[' ', 'analysts', 'are', 'divided', 'over', 'whether', 'du', 'pont', 'will', 'report', 'much', 'of', 'a', 'gain', 'in', 'the', 'latest', 'quarter', 'from', 'its', ' ', 'inc', '.', 'oil', 'company']", analysts are divided over whether du pont will report much of a gain in the latest quarter from its  inc. oil company 
"[' ', 'in', 'the', 'N', 'third', 'quarter', 'the', 'company', 'earned', '$', 'N', 'million', 'or', '$', 'N', 'a', 'share', 'on', 'sales', 'of', '$', 'N', 'billion']", in the N third quarter the company earned $ N million or $ N a share on sales of $ N billion 
"[' ', 'the', 'st', '.', ' ', 'company', 'is', 'expected', 'to', 'report', 'again', 'that', 'losses', 'in', 'its', ' ', 'searle', '&', 'co.', 'pharmaceutical', 'business', 'are', 'narrowing']", the st.  company is expected to report again that losses in its  searle & co. pharmaceutical business are narrowing 
"[' ', 'a', 'year', 'ago', 'the', 'company', 'posted', 'third', '-', 'quarter', 'profit', 'of', '$', 'N', 'million', 'or', '$', 'N', 'a', 'share', 'on', 'sales', 'of', '$', 'N', 'billion']", a year ago the company posted third-quarter profit of $ N million or $ N a share on sales of $ N billion 
