source_text,target_text
"[' ', 'after', 'its', 'previous', 'mayor', 'committed', ' ', 'last', 'year', 'an', 'investigation', 'disclosed', 'that', 'town', 'officials', 'regularly', 'voted', 'on', 'their', 'own', 'projects', 'gave', 'special', 'favors', 'to', 'developer', 'friends', 'and', 'dipped', 'into', 'the', 'town', ""'s"", ' ', 'for', 'trips', 'and', ' \n']"," after its previous mayor committed  last year an investigation disclosed that town officials regularly voted on their own projects gave special favors to developer friends and dipped into the town 's  for trips and  
"
"[' ', 'the', 'show', 'despite', 'a', 'promising', 'start', 'has', 'slipped', 'badly', 'in', 'the', 'weekly', 'ratings', 'as', 'compiled', 'by', 'a.c', '.', 'nielsen', 'co.', 'finishing', 'far', 'below', 'tonight', 'on', 'nbc', 'a', 'unit', 'of', 'general', 'electric', 'co.', 'and', ' ', 'on', ' ', 'a', 'unit', 'of', 'capital', 'cities\\/abc', 'inc', '\n']"," the show despite a promising start has slipped badly in the weekly ratings as compiled by a.c. nielsen co. finishing far below tonight on nbc a unit of general electric co. and  on  a unit of capital cities\/abc inc 
"
"[' ', 'i', 'do', ""n't"", 'know', 'how', 'people', 'can', 'say', 'the', 'junk', 'bond', 'market', 'disappeared', 'when', 'there', 'were', '$', 'N', 'billion', 'of', 'orders', 'for', '$', 'N', 'million', 'of', 'junk', 'bonds', 'sold', 'last', 'week', 'by', 'turner', 'says', 'raymond', '  ', 'of', 'merchant', 'banking', 'at', 'merrill', 'lynch', '&', 'co', '\n']"," i do n't know how people can say the junk bond market disappeared when there were $ N billion of orders for $ N million of junk bonds sold last week by turner says raymond   of merchant banking at merrill lynch & co 
"
"[' ', 'common', 'cause', 'asked', 'both', 'the', 'senate', 'ethics', 'committee', 'and', 'the', 'justice', 'department', 'to', 'investigate', '$', 'N', 'million', 'in', 'political', 'gifts', 'by', 'arizona', 'businessman', 'charles', 'keating', 'to', 'five', 'u.s', '.', 'senators', 'who', ' ', 'with', ' ', 'regulators', 'for', 'him', '\n']"," common cause asked both the senate ethics committee and the justice department to investigate $ N million in political gifts by arizona businessman charles keating to five u.s. senators who  with  regulators for him 
"
"[' ', 'knight', '-', 'ridder', 'inc', '.', 'is', 'faced', 'with', 'continued', 'uncertainty', 'over', 'the', 'pending', 'joint', 'operating', 'agreement', 'between', 'its', 'detroit', 'free', 'press', 'and', ' ', ""'s"", 'detroit', 'news', 'and', 'has', 'told', 'analysts', 'that', 'earnings', 'were', 'down', 'in', 'the', 'third', 'quarter', '\n']"," knight-ridder inc. is faced with continued uncertainty over the pending joint operating agreement between its detroit free press and  's detroit news and has told analysts that earnings were down in the third quarter 
"
"['  ', 'health', 'systems', 'inc', '.', 'proposed', 'offering', 'of', 'N', 'million', 'common', 'shares', 'of', 'which', 'N', 'shares', 'will', 'be', 'offered', 'by', ' ', 'and', 'N', 'shares', 'by', ' ', 'america', 'inc', ' ', ""'s"", 'N', 'N', 'via', 'dillon', 'read', '&', 'co.', 'inc', '.', 'goldman', 'sachs', '&', 'co.', 'and', 'dean', 'witter', 'reynolds', 'inc', '\n']","  health systems inc. proposed offering of N million common shares of which N shares will be offered by  and N shares by  america inc  's N N via dillon read & co. inc. goldman sachs & co. and dean witter reynolds inc 
"
"[' ', 'back', 'in', 'the', '1920s', 'the', 'play', 'and', 'movie', 'versions', 'of', ' ', ""'s"", 'irish', 'rose', 'made', 'the', 'theme', 'of', ' ', 'between', 'the', '  ', 'of', 'jewish', 'and', 'irish', ' ', 'so', 'popular', 'that', 'its', 'author', 'anne', ' ', 'lost', 'a', ' ', 'suit', 'on', 'the', 'grounds', 'that', 'the', 'plot', 'has', 'entered', 'the', 'public', ' \n']"," back in the 1920s the play and movie versions of  's irish rose made the theme of  between the   of jewish and irish  so popular that its author anne  lost a  suit on the grounds that the plot has entered the public  
"
"[' ', 'compaq', ""'s"", 'announcement', 'also', ' ', 'trouble', 'for', 'zenith', 'which', 'last', 'year', 'had', 'N', 'N', 'of', 'the', 'u.s', '.', 'laptop', 'market', 'but', 'recently', 'agreed', 'to', 'sell', 'its', 'computer', 'business', 'to', 'cie', '.', 'des', 'machines', 'bull', 'the', 'french', 'government', '-', 'owned', 'computer', 'maker', '\n']"," compaq 's announcement also  trouble for zenith which last year had N N of the u.s. laptop market but recently agreed to sell its computer business to cie. des machines bull the french government-owned computer maker 
"
"[' ', 'its', 'encouragement', 'should', 'strengthen', 'and', 'not', 'undercut', 'the', 'strong', 'tradition', 'of', ' ', 'in', 'the', 'u.s', '.', 'should', 'build', 'on', 'the', 'service', 'programs', 'already', 'in', 'existence', 'and', 'should', 'honor', 'local', 'convictions', 'about', 'which', 'tasks', 'most', 'need', 'doing', '\n']"," its encouragement should strengthen and not undercut the strong tradition of  in the u.s. should build on the service programs already in existence and should honor local convictions about which tasks most need doing 
"
"[' ', 'after', 'several', 'more', 'months', 'of', 'arguments', 'among', 'various', 'stock', 'exchanges', 'and', 'futures', 'markets', 'circuit', 'breakers', 'were', 'set', 'in', 'place', 'with', 'the', 'most', 'notable', ' ', 'trading', 'after', 'N', 'and', 'N', 'point', 'drops', 'in', 'the', 'dow', 'jones', 'industrial', 'average', '\n']"," after several more months of arguments among various stock exchanges and futures markets circuit breakers were set in place with the most notable  trading after N and N point drops in the dow jones industrial average 
"
"[' ', 'united', 'auto', 'workers', 'local', 'N', 'which', 'represents', 'N', 'workers', 'at', 'boeing', ""'s"", 'helicopter', 'unit', 'in', 'delaware', 'county', 'pa', '.', 'said', 'it', 'agreed', 'to', 'extend', 'its', 'contract', 'on', 'a', ' ', 'basis', 'with', 'a', ' ', 'notification', 'to', 'cancel', 'while', 'it', 'continues', 'bargaining', '\n']"," united auto workers local N which represents N workers at boeing 's helicopter unit in delaware county pa. said it agreed to extend its contract on a  basis with a  notification to cancel while it continues bargaining 
"
"[' ', 'also', 'the', 'company', ""'s"", ' ', 'drug', ' ', 'is', 'selling', 'well', 'at', 'about', '$', 'N', 'million', 'for', 'the', 'year', 'but', 'the', 'company', ""'s"", 'profit', 'from', 'the', 'drug', 'has', 'been', 'reduced', 'by', 'upjohn', ""'s"", 'expensive', 'print', 'and', 'television', 'campaigns', 'for', 'advertising', 'analysts', 'said', '\n']"," also the company 's  drug  is selling well at about $ N million for the year but the company 's profit from the drug has been reduced by upjohn 's expensive print and television campaigns for advertising analysts said 
"
"[' ', 'nevertheless', 'it', 'clearly', 'will', 'take', 'more', 'than', 'friday', ""'s"", '190', '-', 'point', 'decline', 'to', 'overcome', 'the', 'bitter', 'feelings', 'that', 'have', 'developed', 'between', 'lawmakers', 'and', 'white', 'house', 'budget', 'director', 'richard', 'darman', 'over', 'the', 'capital', '-', 'gains', 'fight', '\n']"," nevertheless it clearly will take more than friday 's 190-point decline to overcome the bitter feelings that have developed between lawmakers and white house budget director richard darman over the capital-gains fight 
"
"[' ', 'compaq', 'computer', 'corp', '.', ""'s"", 'long', '-', 'awaited', 'entry', 'today', 'into', 'the', 'notebook', 'field', 'is', 'expected', 'to', 'put', 'immediate', 'heat', 'on', 'others', 'in', 'the', 'market', 'especially', 'zenith', 'electronics', 'corp', '.', 'the', 'current', 'market', 'leader', 'and', 'on', 'a', ' ', 'of', 'promising', ' \n']"," compaq computer corp. 's long-awaited entry today into the notebook field is expected to put immediate heat on others in the market especially zenith electronics corp. the current market leader and on a  of promising  
"
"[' ', 'tandem', 'computers', 'inc', '.', 'preparing', 'to', 'fight', 'with', 'international', 'business', 'machines', 'corp', '.', 'for', 'a', 'piece', 'of', 'the', 'mainframe', 'business', 'said', 'it', 'expects', 'to', 'post', 'higher', 'revenue', 'and', 'earnings', 'for', 'its', 'fiscal', 'fourth', 'quarter', 'ended', 'sept', '.', 'N', '\n']"," tandem computers inc. preparing to fight with international business machines corp. for a piece of the mainframe business said it expects to post higher revenue and earnings for its fiscal fourth quarter ended sept. N 
"
"[' ', 'those', 'of', 'us', 'who', 'resisted', 'the', 'idea', 'then', 'suspect', 'today', 'that', 'an', 'obligation', 'of', 'government', 'service', 'for', 'all', 'young', 'people', 'is', 'still', 'the', 'true', 'long', '-', 'term', 'aim', 'of', 'many', ' ', 'backers', 'despite', 'their', 'protests', 'that', 'present', 'plans', 'contain', 'no', ' \n']"," those of us who resisted the idea then suspect today that an obligation of government service for all young people is still the true long-term aim of many  backers despite their protests that present plans contain no  
"
"[' ', 'the', 'state', '-', 'controlled', 'insurer', 'assurances', ' ', 'de', 'france', 'said', 'it', 'has', 'obtained', 'regulatory', 'approval', 'to', 'increase', 'its', 'stake', 'in', 'the', 'financial', 'holding', 'company', 'cie', '.', 'de', 'navigation', 'mixte', 'above', 'N', 'N', 'from', 'the', 'current', 'level', 'of', 'about', 'N', 'N', '\n']"," the state-controlled insurer assurances  de france said it has obtained regulatory approval to increase its stake in the financial holding company cie. de navigation mixte above N N from the current level of about N N 
"
"[' ', 'here', 'in', 'neutral', 'language', 'is', 'the', ' ', 'of', 'mr', '.', 'mason', ""'s"", 'remarks', 'quoted', 'first', 'in', 'the', 'village', 'voice', 'while', 'he', 'was', 'a', 'paid', 'spokesman', 'for', 'the', 'rudolph', 'giuliani', 'mayoral', 'campaign', 'and', 'then', 'in', 'newsweek', 'after', 'he', 'and', 'the', 'campaign', ' ', 'company', '\n']"," here in neutral language is the  of mr. mason 's remarks quoted first in the village voice while he was a paid spokesman for the rudolph giuliani mayoral campaign and then in newsweek after he and the campaign  company 
"
"[' ', 'the', 'newspaper', 'quoted', 'experts', 'as', 'saying', 'the', 'subsidies', 'would', 'cause', 'the', 'difference', 'between', 'prices', 'and', 'real', 'values', 'of', 'commodities', 'to', 'become', 'very', ' ', 'and', 'reduce', 'needed', 'funds', 'for', 'investment', 'in', 'the', 'already', 'difficult', 'state', 'budget', '\n']"," the newspaper quoted experts as saying the subsidies would cause the difference between prices and real values of commodities to become very  and reduce needed funds for investment in the already difficult state budget 
"
"[' ', 'the', 'arrangement', 'reached', 'after', 'about', 'eight', 'months', 'of', 'negotiations', 'grew', 'out', 'of', '  ', 'robertson', ""'s"", 'desire', 'to', 'develop', 'ties', 'with', 'a', 'u.s', '.', 'firm', 'in', 'light', 'of', ' ', 'trade', 'barriers', 'between', 'the', 'u.s', '.', 'and', 'canada', 'said', 'francis', 'm.', ' ', 'of', ' ', 'robertson', '\n']"," the arrangement reached after about eight months of negotiations grew out of   robertson 's desire to develop ties with a u.s. firm in light of  trade barriers between the u.s. and canada said francis m.  of  robertson 
"
"[' ', 'i', ""'"", 'm', 'not', 'going', 'to', 'worry', 'about', 'one', 'day', ""'s"", 'decline', 'said', 'kenneth', ' ', 'digital', 'equipment', 'corp', '.', 'president', 'who', 'was', '  ', 'through', 'the', 'bright', 'orange', 'and', 'yellow', 'leaves', 'of', 'the', ' ', 'here', 'after', 'his', 'company', ""'s"", 'shares', 'plunged', '$', 'N', 'to', 'close', 'at', '$', 'N', '\n']"," i 'm not going to worry about one day 's decline said kenneth  digital equipment corp. president who was   through the bright orange and yellow leaves of the  here after his company 's shares plunged $ N to close at $ N 
"
"[' ', 'as', 'a', 'result', 'the', 'company', 'hopes', 'to', 'report', 'net', 'income', 'for', 'the', 'year', 'of', 'about', '$', 'N', 'million', 'or', 'about', '$', 'N', 'to', '$', 'N', 'a', 'share', 'compared', 'with', 'a', 'net', 'loss', 'of', '$', 'N', 'million', 'last', 'year', 'after', 'a', 'loss', 'from', 'discontinued', 'operations', 'of', '$', 'N', 'million', '\n']"," as a result the company hopes to report net income for the year of about $ N million or about $ N to $ N a share compared with a net loss of $ N million last year after a loss from discontinued operations of $ N million 
"
"[' ', 'the', 'bush', 'administration', 'trying', 'to', 'blunt', 'growing', 'demands', 'from', 'western', 'europe', 'for', 'a', ' ', 'of', 'controls', 'on', 'exports', 'to', 'the', 'soviet', 'bloc', 'is', 'questioning', 'whether', 'italy', ""'s"", ' ', 'c.', 'olivetti', '&', 'co.', 'supplied', ' ', 'valuable', 'technology', 'to', 'the', 'soviets', '\n']"," the bush administration trying to blunt growing demands from western europe for a  of controls on exports to the soviet bloc is questioning whether italy 's  c. olivetti & co. supplied  valuable technology to the soviets 
"
"[' ', 'charles', ' ', 'a', 'lawyer', 'for', ' ', 'says', 'he', 'plans', 'to', 'file', 'a', 'brief', 'this', 'week', 'urging', 'the', 'district', 'judge', 'to', 'dismiss', 'the', 'suits', 'because', ' ', ""'s"", 'liabilities', 'exceeded', 'its', 'assets', 'by', 'about', '$', 'N', 'billion', 'when', 'federal', 'regulators', 'closed', 'it', 'in', 'august', 'N', '\n']"," charles  a lawyer for  says he plans to file a brief this week urging the district judge to dismiss the suits because  's liabilities exceeded its assets by about $ N billion when federal regulators closed it in august N 
"
"[' ', 'on', 'a', 'day', 'when', 'negative', ' ', 'news', 'did', ""n't"", 'sit', 'well', 'with', 'investors', 'commercial', ' ', 'a', 'maker', 'of', 'engineered', 'metal', 'parts', 'said', 'haas', '&', 'partners', 'advised', 'it', 'that', 'it', 'does', ""n't"", 'plan', 'to', 'pursue', 'its', 'previously', 'reported', '$', ' ', 'bid', 'to', 'buy', 'the', 'company', '\n']"," on a day when negative  news did n't sit well with investors commercial  a maker of engineered metal parts said haas & partners advised it that it does n't plan to pursue its previously reported $  bid to buy the company 
"
"[' ', 'as', 'it', 'happened', 'political', 'resistance', 'developed', 'among', 'educational', 'and', 'minority', 'interests', 'that', 'count', 'on', 'the', 'present', 'education', 'grant', 'system', 'so', 'the', '  ', 'decided', 'to', 'abandon', 'the', 'supposedly', 'crucial', 'principle', 'of', 'give', 'in', 'order', 'to', 'get', '\n']"," as it happened political resistance developed among educational and minority interests that count on the present education grant system so the   decided to abandon the supposedly crucial principle of give in order to get 
"
"[' ', 'with', ' ', 'detail', 'she', 'recalls', 'her', 'uncle', ' ', 'an', 'orthodox', ' ', 'and', 'song', ' ', 'who', ' ', 'river', 'with', ' ', 'in', 'a', 'love', 'song', 'and', 'uncle', ' ', 'a', '  ', 'investigator', 'who', 'looked', 'like', 'lincoln', 'and', 'carried', 'a', 'change', 'of', 'clothing', 'in', 'a', 'manila', ' ', 'like', 'an', ' ', 'president', 'on', 'a', ' ', 'mission', '\n']"," with  detail she recalls her uncle  an orthodox  and song  who  river with  in a love song and uncle  a   investigator who looked like lincoln and carried a change of clothing in a manila  like an  president on a  mission 
"
"[' ', 'time', 'magazine', 'in', 'a', 'move', 'to', 'reduce', 'the', 'costs', 'of', 'wooing', 'new', 'subscribers', 'is', 'lowering', 'its', 'circulation', 'guarantee', 'to', 'advertisers', 'for', 'the', 'second', 'consecutive', 'year', 'increasing', 'its', 'subscription', 'rates', 'and', 'cutting', 'back', 'on', 'merchandise', ' \n']"," time magazine in a move to reduce the costs of wooing new subscribers is lowering its circulation guarantee to advertisers for the second consecutive year increasing its subscription rates and cutting back on merchandise  
"
"[' ', 'in', 'recent', 'years', 'reader', ""'s"", 'digest', 'new', 'york', 'times', 'co.', ""'s"", 'mccall', ""'s"", 'and', 'most', 'recently', 'news', 'corp', '.', ""'s"", 'tv', 'guide', 'have', 'cut', 'their', 'massive', 'circulation', 'rate', 'bases', 'to', 'eliminate', 'marginal', 'circulation', 'and', 'hold', 'down', 'rates', 'for', 'advertisers', '\n']"," in recent years reader 's digest new york times co. 's mccall 's and most recently news corp. 's tv guide have cut their massive circulation rate bases to eliminate marginal circulation and hold down rates for advertisers 
"
"[' ', 'valley', 'federal', 'said', 'friday', 'that', 'it', 'is', 'considering', 'whether', 'to', 'seek', 'another', 'buyer', 'for', 'the', 'branches', 'or', 'to', 'pursue', 'the', 'transaction', 'with', 'imperial', 'corp', '.', 'which', 'said', 'it', 'is', 'attempting', 'to', 'meet', 'community', 'reinvestment', 'act', 'requirements', '\n']"," valley federal said friday that it is considering whether to seek another buyer for the branches or to pursue the transaction with imperial corp. which said it is attempting to meet community reinvestment act requirements 
"
"[' ', 'the', 'overall', 'N', 'N', 'increase', 'is', 'serious', 'in', 'itself', 'but', 'what', 'is', 'even', 'worse', 'is', 'that', 'excluding', 'food', 'and', 'energy', 'the', 'producer', 'price', 'index', 'still', 'increased', 'by', 'N', 'N', 'said', 'gordon', ' ', 'an', 'economist', 'at', 'the', 'national', 'association', 'of', 'manufacturers', '\n']"," the overall N N increase is serious in itself but what is even worse is that excluding food and energy the producer price index still increased by N N said gordon  an economist at the national association of manufacturers 
"
"['  ', 'canada', ""'s"", 'biggest', 'oil', 'pipeline', 'operator', 'and', 'a', 'major', ' ', 'of', 'crude', 'to', 'the', 'u.s', '.', 'said', 'revised', 'industry', 'forecasts', 'indicate', 'that', 'canadian', 'oil', 'output', 'will', 'total', 'about', 'N', 'million', 'barrels', 'a', 'day', 'by', 'N', 'N', 'N', 'lower', 'than', 'a', 'previous', 'estimate', '\n']","  canada 's biggest oil pipeline operator and a major  of crude to the u.s. said revised industry forecasts indicate that canadian oil output will total about N million barrels a day by N N N lower than a previous estimate 
"
"[' ', 'the', 'rating', 'concern', 'said', 'franklin', ""'s"", 'troubled', 'diversification', 'record', 'in', 'the', 'securities', 'business', 'was', 'one', 'reason', 'for', 'the', 'downgrade', 'citing', 'the', 'troubles', 'at', 'its', ' ', 'rothschild', 'subsidiary', 'and', 'the', 'possible', 'sale', 'of', 'other', 'subsidiaries', '\n']"," the rating concern said franklin 's troubled diversification record in the securities business was one reason for the downgrade citing the troubles at its  rothschild subsidiary and the possible sale of other subsidiaries 
"
"[' ', 'justice', 'stevens', 'N', 'is', 'probably', 'the', 'most', ' ', 'of', 'the', ' ', 'about', 'his', 'role', 'in', 'part', 'because', 'he', 'may', 'be', 'the', 'least', 'liberal', 'of', 'the', 'four', 'but', 'also', 'because', 'he', 'enjoys', 'the', 'intellectual', 'challenge', 'of', 'arguing', 'with', 'the', 'majority', 'more', 'than', 'the', 'others', '\n']"," justice stevens N is probably the most  of the  about his role in part because he may be the least liberal of the four but also because he enjoys the intellectual challenge of arguing with the majority more than the others 
"
"[' ', 'toshiba', ""'s"", 'line', 'of', ' ', 'for', 'example', 'features', 'the', ' ', 'which', 'is', 'in', 'the', 'same', 'weight', 'class', 'but', 'is', 'much', 'slower', 'and', 'has', 'less', 'memory', 'and', 'the', ' ', 'which', 'also', 'uses', 'a', 'N', 'microprocessor', 'but', 'which', ' ', 'almost', 'twice', 'as', 'much', 'and', 'is', 'three', 'times', 'the', 'size', '\n']"," toshiba 's line of  for example features the  which is in the same weight class but is much slower and has less memory and the  which also uses a N microprocessor but which  almost twice as much and is three times the size 
"
"[' ', 'shares', 'of', 'rally', ""'s"", 'inc', '.', 'an', 'operator', 'of', 'fast', '-', 'food', 'restaurants', 'closed', 'at', '$', 'N', 'each', 'up', 'from', 'its', '$', 'N', 'offering', 'price', 'and', 'shares', 'of', 'employee', 'benefit', 'plans', 'inc', '.', 'a', 'health', '-', 'care', 'consultant', 'closed', 'at', '$', 'N', 'up', 'from', 'its', '$', 'N', 'offering', 'price', '\n']"," shares of rally 's inc. an operator of fast-food restaurants closed at $ N each up from its $ N offering price and shares of employee benefit plans inc. a health-care consultant closed at $ N up from its $ N offering price 
"
"[' ', 'views', 'on', 'manufacturing', 'strength', 'are', 'split', 'between', 'economists', 'who', 'read', 'september', ""'s"", 'low', 'level', 'of', 'factory', 'job', 'growth', 'as', 'a', 'sign', 'of', 'a', 'slowdown', 'and', 'those', 'who', 'use', 'the', 'somewhat', 'more', ' ', 'total', 'employment', 'figures', 'in', 'their', 'calculations', '\n']"," views on manufacturing strength are split between economists who read september 's low level of factory job growth as a sign of a slowdown and those who use the somewhat more  total employment figures in their calculations 
"
"[' ', 'the', 'proposed', 'acquisition', 'is', 'part', 'of', 'sir', 'james', 'goldsmith', ""'s"", 'unfriendly', 'takeover', 'attempt', 'for', 'b.a.t', 'industries', 'plc', 'the', 'british', 'tobacco', 'retailing', 'paper', 'and', 'financial', 'services', 'concern', 'that', 'is', 'parent', 'of', 'los', 'angeles', '-', 'based', 'farmers', '\n']"," the proposed acquisition is part of sir james goldsmith 's unfriendly takeover attempt for b.a.t industries plc the british tobacco retailing paper and financial services concern that is parent of los angeles-based farmers 
"
"[' ', 'moreover', 'to', 'complete', 'the', 'entire', ' ', 'glass', 'purchase', 'and', ' ', 'existing', 'debt', 'donaldson', 'said', 'it', 'is', 'highly', 'confident', 'that', 'it', 'will', 'be', 'able', 'to', 'sell', '$', 'N', 'million', 'of', 'junk', 'bonds', 'for', 'vitro', 'despite', 'the', 'current', 'disarray', 'in', 'the', 'junk', 'bond', 'market', '\n']"," moreover to complete the entire  glass purchase and  existing debt donaldson said it is highly confident that it will be able to sell $ N million of junk bonds for vitro despite the current disarray in the junk bond market 
"
"[' ', 'to', 'make', 'its', 'point', 'it', 'is', 'challenging', 'the', 'italian', 'government', 'to', 'explain', 'reports', 'that', 'olivetti', 'may', 'have', 'supplied', 'the', 'soviet', 'union', 'with', 'sophisticated', 'computer', '-', 'driven', 'devices', 'that', 'could', 'be', 'used', 'to', 'build', 'parts', 'for', 'combat', 'aircraft', '\n']"," to make its point it is challenging the italian government to explain reports that olivetti may have supplied the soviet union with sophisticated computer-driven devices that could be used to build parts for combat aircraft 
"
"[' ', 'the', 'exchange', 'said', 'it', 'feared', 'that', 'some', 'members', 'would', ""n't"", 'be', 'able', 'to', 'find', 'enough', 'soybeans', 'to', 'deliver', 'and', 'would', 'have', 'to', 'default', 'on', 'their', ' ', 'obligation', 'to', 'the', 'italian', 'conglomerate', 'which', 'had', 'refused', 'requests', 'to', 'reduce', 'its', 'holdings', '\n']"," the exchange said it feared that some members would n't be able to find enough soybeans to deliver and would have to default on their  obligation to the italian conglomerate which had refused requests to reduce its holdings 
"
"[' ', 'the', 'company', 'which', 'issued', 'a', 'statement', 'on', 'the', 'agreement', 'late', 'friday', 'said', 'that', '$', 'N', 'million', 'of', 'the', 'payment', 'was', 'previously', 'provided', 'for', 'in', 'its', 'financial', 'statements', 'and', 'that', '$', 'N', 'will', 'be', 'recognized', 'in', 'its', 'N', 'third', '-', 'quarter', 'statement', '\n']"," the company which issued a statement on the agreement late friday said that $ N million of the payment was previously provided for in its financial statements and that $ N will be recognized in its N third-quarter statement 
"
"[' ', 'the', 'inflation', '-', 'adjusted', 'growth', 'rate', 'for', 'france', ""'s"", 'gross', 'domestic', 'product', 'for', 'the', 'second', 'quarter', 'was', 'revised', 'upward', 'to', 'N', 'N', 'from', 'the', 'previous', 'three', 'months', 'from', 'the', 'initial', 'estimate', 'of', 'N', 'N', 'the', 'national', 'statistics', 'institute', 'said', '\n']"," the inflation-adjusted growth rate for france 's gross domestic product for the second quarter was revised upward to N N from the previous three months from the initial estimate of N N the national statistics institute said 
"
"[' ', 'the', 'coalition', 'government', 'tried', 'to', 'show', 'that', ' ', 'ministers', 'had', 'received', 'hefty', 'sums', 'for', ' ', 'the', 'purchase', 'of', ' ', 'fighting', 'falcon', 'and', 'mirage', 'N', 'combat', 'aircraft', 'produced', 'by', 'the', ' ', 'general', 'dynamics', 'corp', '.', 'and', 'france', ""'s"", '  ', 'dassault', 'respectively', '\n']"," the coalition government tried to show that  ministers had received hefty sums for  the purchase of  fighting falcon and mirage N combat aircraft produced by the  general dynamics corp. and france 's   dassault respectively 
"
"[' ', 'under', 'current', 'rules', 'even', 'when', 'a', 'network', 'fares', 'well', 'with', 'a', ' ', 'series', 'abc', 'for', 'example', 'made', 'a', 'killing', 'in', 'broadcasting', 'its', 'popular', '  ', 'it', 'is', ""n't"", 'allowed', 'to', 'share', 'in', 'the', 'continuing', 'proceeds', 'when', 'the', 'reruns', 'are', 'sold', 'to', 'local', 'stations', '\n']"," under current rules even when a network fares well with a  series abc for example made a killing in broadcasting its popular   it is n't allowed to share in the continuing proceeds when the reruns are sold to local stations 
"
"[' ', 'financial', 'corp', '.', 'of', 'santa', 'barbara', 'filed', 'suit', 'against', 'former', 'stock', ' ', 'ivan', 'f.', 'boesky', 'and', 'drexel', 'burnham', 'lambert', 'inc', '.', 'charging', 'they', ' ', 'the', 'thrift', 'by', ' ', 'their', 'relationship', 'when', ' ', 'it', 'to', 'buy', '$', 'N', 'million', 'in', 'high', '-', 'yield', 'high', '-', 'risk', 'junk', 'bonds', '\n']"," financial corp. of santa barbara filed suit against former stock  ivan f. boesky and drexel burnham lambert inc. charging they  the thrift by  their relationship when  it to buy $ N million in high-yield high-risk junk bonds 
"
"[' ', 'joseph', ' ', 'an', 'analyst', 'with', 'bear', 'stearns', '&', 'co.', 'said', 'that', 'over', 'the', 'past', 'few', 'years', 'most', 'drug', 'makers', 'have', 'shed', 'their', ' ', 'businesses', 'and', 'instituted', 'other', 'cost', 'savings', 'such', 'as', 'consolidating', 'manufacturing', 'plants', 'and', 'administrative', 'staffs', '\n']"," joseph  an analyst with bear stearns & co. said that over the past few years most drug makers have shed their  businesses and instituted other cost savings such as consolidating manufacturing plants and administrative staffs 
"
"[' ', 'the', 'soviet', 'union', 'reported', 'that', 'thousands', 'of', 'tons', 'of', 'goods', 'needed', 'to', 'ease', 'widespread', 'shortages', 'across', 'the', 'nation', 'were', ' ', 'up', 'at', 'ports', 'and', 'rail', ' ', 'and', 'food', 'shipments', 'were', ' ', 'because', 'of', 'a', 'lack', 'of', 'people', 'and', 'equipment', 'to', 'move', 'the', 'cargo', '\n']"," the soviet union reported that thousands of tons of goods needed to ease widespread shortages across the nation were  up at ports and rail  and food shipments were  because of a lack of people and equipment to move the cargo 
"
"[' ', 'the', 'office', 'of', 'thrift', 'supervision', 'has', 'been', ' ', 'centrust', 'to', 'provide', 'current', 'market', 'values', 'for', 'its', 'holdings', 'but', 'centrust', 'has', 'said', 'it', 'ca', ""n't"", 'easily', 'obtain', 'such', 'values', 'because', 'of', 'the', 'relative', ' ', 'of', 'the', 'bonds', 'and', 'lack', 'of', 'a', 'ready', 'market', '\n']"," the office of thrift supervision has been  centrust to provide current market values for its holdings but centrust has said it ca n't easily obtain such values because of the relative  of the bonds and lack of a ready market 
"
"[' ', 'in', 'response', 'to', ' ', 'domestic', 'supplies', 'agriculture', 'secretary', '  ', 'last', 'month', 'said', 'the', 'u.s', '.', 'government', 'would', 'slightly', 'increase', 'the', 'number', 'of', 'acres', 'farmers', 'can', 'plant', 'in', 'wheat', 'for', 'next', 'year', 'and', 'still', 'qualify', 'for', 'federal', 'support', 'payments', '\n']"," in response to  domestic supplies agriculture secretary   last month said the u.s. government would slightly increase the number of acres farmers can plant in wheat for next year and still qualify for federal support payments 
"
"[' ', 'mccaw', 'cellular', 'communications', 'for', 'instance', 'has', 'offered', 'to', 'buy', 'lin', 'broadcasting', 'as', 'well', 'as', 'metromedia', ""'s"", 'new', 'york', 'city', 'cellular', 'telephone', 'interests', 'and', 'in', 'a', 'separate', 'transaction', 'sell', 'certain', 'mccaw', 'properties', 'to', 'contel', 'cellular', '\n']"," mccaw cellular communications for instance has offered to buy lin broadcasting as well as metromedia 's new york city cellular telephone interests and in a separate transaction sell certain mccaw properties to contel cellular 
"
"[' ', 'sharp', 'increases', 'in', 'the', 'price', 'of', 'fresh', 'produce', 'caused', 'spain', ""'s"", 'september', 'consumer', 'price', 'index', 'to', 'shoot', 'up', 'N', 'N', 'from', 'the', 'previous', 'month', 'pushing', 'the', 'annual', 'rate', 'of', 'inflation', 'to', 'N', 'N', 'the', 'national', 'institute', 'of', 'statistics', 'said', 'friday', '\n']"," sharp increases in the price of fresh produce caused spain 's september consumer price index to shoot up N N from the previous month pushing the annual rate of inflation to N N the national institute of statistics said friday 
"
