source_text,target_text
"['Anyway', ',', 'she', 'was', 'found', 'dead', 'this', 'morning', '.', '""']","Anyway, she was found dead this morning."""
"['Was', 'mentioning', 'the', 'Ritz', 'accidental', '?']",Was mentioning the Ritz accidental?
"['we', 'were', 'lucky', 'in', 'that', 'in', 'one', 'respect', 'in', 'that', 'after', 'she', 'had', 'her', 'stroke', 'she', 'was', ""n't"", 'really', 'you', 'know', 'really', 'much', 'aware', 'of', 'what', 'was', 'going', 'on']",we were lucky in that in one respect in that after she had her stroke she wasn't really you know really much aware of what was going on
"['There', 'should', 'be', 'someone', 'here', 'who', 'knew', 'more', 'of', 'what', 'was', 'going', 'on', 'in', 'this', 'world', 'than', 'he', 'did', 'now', '.']",There should be someone here who knew more of what was going on in this world than he did now.
"['But', 'the', 'door', 'was', 'locked', '?', '""', 'These', 'exclamations', 'burst', 'from', 'us', 'disjointedly', '.']","But the door was locked?"" These exclamations burst from us disjointedly."
"['The', 'only', 'instance', 'of', 'a', 'new', 'unit', 'being', 'added', 'was', 'when', 'a', 'new', 'family', 'is', 'created', '.']",The only instance of a new unit being added was when a new family is created.
"['when', 'there', 'was', 'the', 'ball', 'that', 'was', 'sort', 'of', 'hit', 'to', 'Buckner', 'to', 'Buckner']",when there was the ball that was sort of hit to Buckner to Buckner
"['Each', 'one', 'planting', 'itself', 'in', 'the', 'sides', 'of', 'Stark', ""'s"", 'neck', '.']",Each one planting itself in the sides of Stark's neck.
"['General', 'Motors', ',', 'for', 'instance', ',', 'lost', '$', '460', 'million', 'to', 'strikes', 'in', '1997', ',', 'but', 'investors', 'treated', 'the', 'costs', 'as', 'a', 'kind', 'of', 'extraordinary', 'charge', 'and', 'valued', 'the', 'company', 'as', 'if', 'the', 'losses', 'had', 'never', 'happened', '.']","General Motors, for instance, lost $460 million to strikes in 1997, but investors treated the costs as a kind of extraordinary charge and valued the company as if the losses had never happened."
"['The', 'air', 'is', 'warm', '.']",The air is warm.
"['The', 'chateau', 'is', 'certainly', 'the', 'least', 'formidable', 'in', 'all', 'of', 'the', 'Loire', 'Valley', '.']",The chateau is certainly the least formidable in all of the Loire Valley.
"['The', 'Morant', 'Point', 'Lighthouse', 'was', 'built', 'in', 'the', '19th', 'Century', '.']",The Morant Point Lighthouse was built in the 19th Century.
"['Steep', 'GDP', 'decline', 'in', 'recent', 'years', 'has', 'been', 'contributed', 'to', 'increased', 'investment', '.']",Steep GDP decline in recent years has been contributed to increased investment.
"['How', 'to', 'Watch', 'Washington', 'Week', 'in', 'Review', ':', 'Back', 'to', 'front', '.']",How to Watch Washington Week in Review : Back to front.
"['A', 'profile', 'crowns', 'Chris', 'Rock', 'the', 'Funniest', 'Man', 'in', 'America', ',', 'but', 'many', 'disagree', '.']","A profile crowns Chris Rock the Funniest Man in America, but many disagree."
"['For', 'this', 'report', ',', 'we', 'provide', 'an', 'overview', 'of', 'the', 'major', 'theories', 'about', 'why', 'people', 'save', 'and', 'describe', 'various', 'factors', 'associated', 'with', 'the', 'decline', 'in', 'personal', 'saving', '.']","For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving."
"['Tommy', ""'s"", 'appetite', 'was', 'huge', '.']",Tommy's appetite was huge.
"['I', 'was', 'pulled', 'into', 'the', 'bar', '.']",I was pulled into the bar.
"['uh', '-', 'huh', 'well', 'it', ""'s"", 'good', 'that', 'she', 'does', 'that', 'i', 'mean', 'bring', 'it', 'to', 'people', ""'s"", 'attention']",uh-huh well it's good that she does that i mean bring it to people's attention
"['For', 'the', 'beginner', ""'"", 'and', 'for', 'most', 'others', ',', 'too', ""'"", 'Beaune', 'is', 'the', 'place', 'to', 'buy', '.']","For the beginner ' and for most others, too ' Beaune is the place to buy."
"['They', 'found', 'plenty', 'of', 'water', 'pouring', 'down', 'from', 'the', 'mountains', ',', 'and', 'more', 'timber', 'than', 'anyone', 'knew', 'what', 'to', 'do', 'with', '.']","They found plenty of water pouring down from the mountains, and more timber than anyone knew what to do with."
"['Gauve', 'asked', 'his', 'uncle', 'if', 'he', 'trusted', 'him', '.']",Gauve asked his uncle if he trusted him.
"['The', 'man', 'probably', 'heard', 'the', 'spatter', 'of', 'his', 'urine', 'or', 'the', 'change', 'in', 'his', 'breathing', 'patterns', '.']",The man probably heard the spatter of his urine or the change in his breathing patterns.
"['I', 'do', ""n't"", 'know', 'all', 'the', 'answers', ',', 'fella', '.']","I don't know all the answers, fella."
"['Tuppence', 'was', 'triumphant', '.']",Tuppence was triumphant.
"['I', 'had', 'to', 'move', 'back', 'to', 'Nebraska', 'just', 'to', 'survive', '.']",I had to move back to Nebraska just to survive.
"['Saint', '-', 'Paul', '-', 'de', '-', 'Vence']",Saint-Paul-de-Vence
"['Japan', 'was', 'anxious', 'over', 'suing', 'for', 'peace', 'because', 'of', 'Allied', 'demands', '.']",Japan was anxious over suing for peace because of Allied demands.
"['Someone', 'else', 'needs', 'to', 'do', 'it', '.']",Someone else needs to do it.
"['The', 'formal', 'splendor', 'of', 'the', 'grounds', 'testify', 'to', 'the', '18th', '-', 'century', 'desire', 'to', 'tame', 'nature', ',', 'but', 'it', 'is', 'done', 'with', 'such', 'superlative', 'results', 'that', 'one', 'can', 'only', 'be', 'thankful', 'that', 'the', 'work', 'was', 'undertaken', '.']","The formal splendor of the grounds testify to the 18th-century desire to tame nature, but it is done with such superlative results that one can only be thankful that the work was undertaken."
"['Should', 'we', 'invite', 'these', 'young', 'wealthies', 'back', 'to', 'our', 'comparatively', 'humble', ',', 'small', 'home', '?']","Should we invite these young wealthies back to our comparatively humble, small home?"
"['yeah', 'lots', 'of', 'people', 'for', 'the', 'right', 'life']",yeah lots of people for the right life
"['There', 'was', 'no', 'shortage', 'of', 'complexity', 'to', 'the', 'issue', 'at', 'hand', ',', 'but', 'it', 'was', ""n't"", 'one', 'that', 'could', ""n't"", 'be', 'solved', 'by', 'one', 'well', '-', 'thought', 'out', 'track', '.']","There was no shortage of complexity to the issue at hand, but it wasn't one that couldn't be solved by one well-thought out track."
"['The', 'Punta', 'Arab', 'market', 'does', 'not', 'have', 'a', 'jewelry', 'section', '.']",The Punta Arab market does not have a jewelry section.
"['Programs', 'that', 'do', 'this', 'typically', 'have', 'successful', 'cost', 'and', 'schedule', 'outcomes', '.']",Programs that do this typically have successful cost and schedule outcomes.
"['Natural', 'approaches', 'are', 'key']",Natural approaches are key
"['Manchester', 'was', 'not', 'the', 'place', 'that', 'Sir', 'James', 'had', 'intended', 'to', 'go', '.']",Manchester was not the place that Sir James had intended to go.
"['This', 'was', 'the', 'site', 'of', 'the', 'Bateau', '-', 'Lavoir', 'studio', ',', 'an', 'unprepossessing', 'glass', '-', 'roofed', 'loft', 'reconstructed', 'since', 'a', '1970', 'fire', '.']","This was the site of the Bateau-Lavoir studio, an unprepossessing glass-roofed loft reconstructed since a 1970 fire."
"['Most', 'large', 'hotels', 'will', 'have', 'a', 'floorshow', 'featuring', 'music', 'and', 'dance', ',', 'including', 'a', 'voluptuous', 'belly', '-', 'dancer', ',', 'who', 'will', 'introduce', 'the', 'audience', 'to', 'the', 'art', 'of', 'gyrating', 'Egyptian', 'style', '.']","Most large hotels will have a floorshow featuring music and dance, including a voluptuous belly-dancer, who will introduce the audience to the art of gyrating Egyptian style."
"['No', ',', 'John', ',', 'I', 'said', ',', '""', 'it', 'is', ""n't"", 'one', 'of', 'us', '.']","No, John, I said, ""it isn't one of us."
"['they', 'do', ""n't"", 'call', 'them', 'immigrants', 'anymore', 'that', 'was', 'back', 'during', 'my', 'granddaddy', ""'s"", 'day']",they don't call them immigrants anymore that was back during my granddaddy's day
"['But', 'they', 'also', 'do', ""n't"", 'seem', 'to', 'mind', 'when', 'the', 'tranquillity', 'of', 'a', 'Zen', 'temple', 'rock', 'garden', 'is', 'shattered', 'by', 'recorded', 'announcements', 'blaring', 'from', 'loudspeakers', 'parroting', 'the', 'information', 'already', 'contained', 'in', 'the', 'leaflets', 'provided', 'at', 'the', 'ticket', 'office', ';', 'when', 'heavy', '-', 'metal', 'pop', 'music', 'loudly', 'emanates', 'from', 'the', 'radio', 'of', 'the', 'middle', '-', 'aged', 'owner', 'of', 'a', 'corner', 'grocery', 'store', ';', 'and', 'when', 'parks', ',', 'gardens', ',', 'and', 'hallowed', 'temples', 'are', 'ringed', 'by', 'garish', 'souvenir', 'shops', 'whose', 'shelves', 'display', 'both', 'the', 'tastefully', 'understated', 'and', 'the', 'hideously', 'kitsch', '.']","But they also don't seem to mind when the tranquillity of a Zen temple rock garden is shattered by recorded announcements blaring from loudspeakers parroting the information already contained in the leaflets provided at the ticket office; when heavy-metal pop music loudly emanates from the radio of the middle-aged owner of a corner grocery store; and when parks, gardens, and hallowed temples are ringed by garish souvenir shops whose shelves display both the tastefully understated and the hideously kitsch."
"['You', 'could', 'clearly', 'see', 'the', 'irritation', 'in', 'Lincoln', ""'s"", 'eyes', '.']",You could clearly see the irritation in Lincoln's eyes.
"['They', 'are', 'a', 'vegetarian', 'meal', 'that', 'was', 'cooked', 'in', 'a', 'microwave', '.']",They are a vegetarian meal that was cooked in a microwave.
"['and', 'uh', 'my', 'daughter', 'gets', 'irate', 'when', 'i', 'when', 'i', 'do', 'that', 'because', 'you', 'know', 'she', ""'s"", 'a', 'teenager']",and uh my daughter gets irate when i when i do that because you know she's a teenager
"['What', 'about', 'the', 'hole', '?', '""', 'They', 'scanned', 'the', 'cliff', '-', 'side', 'narrowly', '.']","What about the hole?"" They scanned the cliff-side narrowly."
"['You', 'wonder', 'whether', 'he', 'could', 'win', 'a', 'general', 'election', 'coming', 'out', 'of', 'the', 'right', 'lane', 'of', 'the', 'Democratic', 'Party', '.']",You wonder whether he could win a general election coming out of the right lane of the Democratic Party.
"['The', 'evening', 'news', 'is', 'the', 'same', 'time', 'my', 'favorite', 'show', 'comes', 'on', '.']",The evening news is the same time my favorite show comes on.
"['Net', 'cost', 'for', 'college', 'programs', 'can', 'be', 'calculated', 'as', 'a', 'way', 'to', 'increase', 'productivity', '.']",Net cost for college programs can be calculated as a way to increase productivity.
"['(', 'sums', 'up', 'the', 'millennium', 'coverage', 'from', 'around', 'the', 'globe', ',', 'and', ' ', 'examines', 'whether', 'the', 'Y2', 'K', 'preparations', 'were', 'a', 'waste', '.', ')']","( sums up the millennium coverage from around the globe, and  examines whether the Y2K preparations were a waste.)"
"['The', 'GAO', 'made', 'no', 'difference', 'to', 'the', 'President', ""'s"", 'Council', 'on', 'Year', '2000', 'and', 'issued', 'no', 'reports', 'at', 'all', '.']",The GAO made no difference to the President's Council on Year 2000 and issued no reports at all.
"['Among', 'the', 'sights', 'in', 'Beziers', 'are', 'the', 'ancient', 'Eglise', 'Saint', 'Jacques', 'and', 'Eglise', 'Sainte', 'Madeleine', ',', 'the', '19th', '-', 'century', 'Halles', '(', 'covered', 'market', ')', ',', 'and', 'the', 'massive', 'Cathedrale', 'Saint', '-', 'Nazaire', ',', 'from', 'which', 'there', 'is', 'a', 'good', 'view', 'over', 'the', 'river', 'valley', '.']","Among the sights in Beziers are the ancient Eglise Saint Jacques and Eglise Sainte Madeleine, the 19th-century Halles (covered market), and the massive Cathedrale Saint-Nazaire, from which there is a good view over the river valley."
"['The', 'doctor', 'accepted', 'quite', 'readily', 'the', 'theory', 'that', 'Mrs.', 'Vandemeyer', 'had', 'accidentally', 'taken', 'an', 'overdose', 'of', 'chloral', '.']",The doctor accepted quite readily the theory that Mrs. Vandemeyer had accidentally taken an overdose of chloral.
"['mine', 'are', 'most', 'often', 'in', 'the', 'windows']",mine are most often in the windows
"['""', 'You', ""'re"", 'not', 'going', 'to', 'marry', 'him', ',', 'do', 'you', 'hear', '?', '""', 'he', 'said', 'dictatorially', '.']","""You're not going to marry him, do you hear?"" he said dictatorially."
"['In', 'about', 'a', 'quarter', 'of', 'an', 'hour', 'the', 'bell', 'rang', ',', 'and', 'Tuppence', 'repaired', 'to', 'the', 'hall', 'to', 'show', 'the', 'visitor', 'out', '.']","In about a quarter of an hour the bell rang, and Tuppence repaired to the hall to show the visitor out."
"['The', 'Times', 'says', 'this', 'tracking', 'list', 'is', 'drawn', 'up', 'from', 'information', 'from', 'bookstores', ',', 'but', 'publishers', 'say', 'they', 'routinely', 'call', 'up', 'the', 'Times', 'to', 'tip', 'them', 'off', 'to', 'books', 'selling', 'with', 'increasing', 'momentum', 'so', 'that', 'they', 'can', 'be', 'added', 'to', 'the', 'tracking', 'list', '.']","The Times says this tracking list is drawn up from information from bookstores, but publishers say they routinely call up the Times to tip them off to books selling with increasing momentum so that they can be added to the tracking list."
"['I', 'entered', 'the', 'shack', ',', 'bidden', 'by', 'her', '--', 'the', 'runes', 'of', 'warding', 'would', 'have', 'surely', 'sent', 'me', 'away', 'otherwise', '.']","I entered the shack, bidden by her--the runes of warding would have surely sent me away otherwise."
"['HCFA', 'published', 'a', 'Notice', 'of', 'Proposed', 'Rulemaking', 'on', 'March', '28', ',', '1997', '(', '62', 'Fed', '.']","HCFA published a Notice of Proposed Rulemaking on March 28, 1997 (62 Fed."
"['But', 'he', 'said', 'he', 'thought', 'the', 'Ledfords', 'understood', 'they', 'could', 'qualify', 'only', 'if', 'he', 'put', 'down', 'a', 'stated', 'income', ',', 'typically', 'an', 'undocumented', 'business', 'income', 'that', 'raises', 'the', 'borrower', ""'s"", 'interest', 'rate', '.']","But he said he thought the Ledfords understood they could qualify only if he put down a stated income, typically an undocumented business income that raises the borrower's interest rate."
"['The', 'culture', 'of', 'Las', 'Vegas', 'has', 'recently', 'matured', '.']",The culture of Las Vegas has recently matured.
"['Has', 'he', 'held', 'his', 'position', 'long', '?']",Has he held his position long?
"['America', 'has', 'not', 'played', 'a', 'large', 'roll', 'in', 'the', 'globalization', 'movement', 'compared', 'to', 'other', 'world', 'powers', '.']",America has not played a large roll in the globalization movement compared to other world powers.
"['and', 'clean', 'up', 'is', 'is', 'uh', 'is', 'a', 'joy', 'uh', 'a', 'little', 'soap', 'and', 'water', 'and', 'air', 'dry', 'them', 'and', 'you', 'do', ""n't"", 'have', 'to', 'worry', 'about', 'that']",and clean up is is uh is a joy uh a little soap and water and air dry them and you don't have to worry about that
"['A', 'new', 'rule', 'might', 'suggest', 'that', 'we', 'keep', 'heart', 'surgery', 'patients', 'in', 'the', 'hospital', 'for', 'as', 'long', 'as', 'possible', '.']",A new rule might suggest that we keep heart surgery patients in the hospital for as long as possible.
"['Hello', ',', 'Mary', ',', 'have', 'you', 'gone', 'anywhere', 'recently', ',', 'such', 'as', 'restaurants', '?']","Hello, Mary, have you gone anywhere recently, such as restaurants?"
"['The', 'novelty', 'comes', 'at', 'a', 'large', 'price', '.']",The novelty comes at a large price.
"['Dinners', 'with', 'the', 'queen', 'in', 'the', 'Royal', 'Dining', 'Room', 'are', 'much', 'sought', 'after', 'invitations', '.']",Dinners with the queen in the Royal Dining Room are much sought after invitations.
"['I', 'will', 'be', 'assuming', 'that', 'the', '6.0a', 'cost', 'of', 'the', 'Postal', 'Service', 'to', 'take', 'the', 'mail', 'from', 'basic', 'to', 'workshared', 'condition', 'is', 'constant', '.']",I will be assuming that the 6.0a cost of the Postal Service to take the mail from basic to workshared condition is constant.
"['For', 'three', 'years', ',', 'we', 'had', 'three', 'Danes', '.']","For three years, we had three Danes."
"['We', 'do', ""n't"", 'have', 'a', 'church', '.']",We don't have a church.
"['I', 'am', 'aware', 'of', 'the', 'motor', 'oil', '.']",I am aware of the motor oil.
"['Subsidiary', 'or', 'branching', 'paths', 'are', 'laid', 'out', 'after', 'the', 'materials', 'are', 'searched', 'for', 'counterevidence', '.']",Subsidiary or branching paths are laid out after the materials are searched for counterevidence.
"['Other', 'Major', 'Museums']",Other Major Museums
"['There', 'are', '5', 'differant', 'meats', 'in', 'our', 'sabbath', 'foods', '.']",There are 5 differant meats in our sabbath foods.
"['I', 'go', 'and', 'bowl', 'all', 'the', 'time', ',', 'there', 'are', 'never', 'leagues', 'in', 'the', 'way', '.']","I go and bowl all the time, there are never leagues in the way."
"['It', ""'s"", 'the', 'same', 'paint', 'formula', ',', 'it', ""'s"", 'great', '!']","It's the same paint formula, it's great!"
"['He', 'did', ""n't"", 'have', 'the', 'answer', 'to', 'the', 'question', 'I', 'posed', '.']",He didn't have the answer to the question I posed.
"['For', 'the', 'beginner', ""'"", 'and', 'for', 'most', 'others', ',', 'too', ""'"", 'Beaune', 'is', 'the', 'place', 'to', 'buy', '.']","For the beginner ' and for most others, too ' Beaune is the place to buy."
"['They', 'were', 'loyal', 'to', 'their', 'leader', '.']",They were loyal to their leader.
"['That', 'is', 'very', 'well', ',', 'but', 'I', 'do', ""n't"", 'know', '.']","That is very well, but I don't know."
"['Two', ',', 'most', 'other', 'productive', 'operations', 'are', 'easier', 'to', 'study', 'and', 'understand', ',', 'since', 'few', 'firms', 'have', '40,000', 'locations', 'and', 'a', 'large', 'proportion', 'of', 'their', 'workforce', 'working', 'outdoors', '.']","Two, most other productive operations are easier to study and understand, since few firms have 40,000 locations and a large proportion of their workforce working outdoors."
"['Foreign', 'companies', 'had', 'to', 'take', 'Indian', 'money', '.']",Foreign companies had to take Indian money.
"['Alexander', 'the', 'Great', 'never', 'spent', 'any', 'time', 'in', 'this', 'city', '.']",Alexander the Great never spent any time in this city.
"['There', 'are', 'as', 'many', 'mountains', 'as', 'ten', '.']",There are as many mountains as ten.
"['The', 'formal', 'splendor', 'of', 'the', 'grounds', 'testify', 'to', 'the', '18th', '-', 'century', 'desire', 'to', 'tame', 'nature', ',', 'but', 'it', 'is', 'done', 'with', 'such', 'superlative', 'results', 'that', 'one', 'can', 'only', 'be', 'thankful', 'that', 'the', 'work', 'was', 'undertaken', '.']","The formal splendor of the grounds testify to the 18th-century desire to tame nature, but it is done with such superlative results that one can only be thankful that the work was undertaken."
"['yes', 'i', 'i', 'always', 'turn', 'on', 'the', 'TV', 'set', 'and', 'it', 'seems', 'like', 'i', 'catch', 'that', 'program', 'in', 'the', 'last', 'five', 'minutes', 'and']",yes i i always turn on the TV set and it seems like i catch that program in the last five minutes and
"['The', 'bait', 'for', 'Tommy', 'was', 'the', 'draft', 'treaty', '.']",The bait for Tommy was the draft treaty.
"['i', 'know', 'exactly', 'what', 'the', 'problem', 'is', '.']",i know exactly what the problem is.
"['Britons', 'do', 'not', 'trumpet', 'their', 'poet', 'laureate', '.']",Britons do not trumpet their poet laureate.
"['well', 'the', 'channel', 'eight', 'when', 'they', 'came', 'here', 'thirteen', 'fourteen', 'years', 'ago', 'Dave', 'Fox', 'and', 'Tracy', 'Rowlett', 'came', 'together', 'uh', 'from', 'Oklahoma', 'City', 'and', 'apparently', 'channel', 'eight', 'was', 'way', 'down', 'and', 'now', 'they', 'have', 'turned', 'it', 'all', 'around', 'and', 'done', 'a', 'pretty', 'remarkable', 'job', 'and', 'then']",well the channel eight when they came here thirteen fourteen years ago Dave Fox and Tracy Rowlett came together uh from Oklahoma City and apparently channel eight was way down and now they have turned it all around and done a pretty remarkable job and then
"['You', ""'re"", 'originally', 'from', 'Texas', '?']",You're originally from Texas?
"['Canada', 'benchmarked', 'it', '.']",Canada benchmarked it.
"['He', 'reverted', 'to', 'his', 'former', 'point', 'of', 'view', '.']",He reverted to his former point of view.
"['The', 'first', 'step', 'to', 'building', 'a', 'more', 'effective', 'government', 'in', 'Texas', 'was', 'the', 'ability', 'to', 'produce', 'fairly', 'stated', 'external', 'financial', 'reports', '.']",The first step to building a more effective government in Texas was the ability to produce fairly stated external financial reports.
"['Don', 'Saunders', 'attended', 'from', 'the', 'NLADA', '.']",Don Saunders attended from the NLADA.
"['and', 'uh', 'you', 'know', 'once', 'you', 'start', 'up', 'at', 'the', 'top', 'and', 'try', 'to', 'get', 'those', 'dollars', 'on', 'down', 'to', 'the', 'hands', 'that', 'need', 'them', 'you', 'know', 'there', ""'s"", 'a', 'lot', 'of', 'places', 'the', 'money', 'stops', 'and', 'disappears', 'along', 'the', 'way']",and uh you know once you start up at the top and try to get those dollars on down to the hands that need them you know there's a lot of places the money stops and disappears along the way
"['The', 'United', 'States', 'currently', 'enjoys', 'high', 'favorability', 'among', 'its', 'European', 'allies', 'who', 'trust', 'it', 'completely', '.']",The United States currently enjoys high favorability among its European allies who trust it completely.
"['i', 'do', ""n't"", 'know', 'i', 'i', 'do', 'i', 'can', 'think', 'of', 'all', 'the', 'uh', 'the', 'biblical', 'things', 'about', 'it', 'too', 'where', 'what', 'did', 'they', 'say', 'to', 'uh', 'i', 'ca', ""n't"", 'think', 'of', 'the', 'scripture', 'Render', 'unto', 'Caesar', ""'s"", 'what', 'is', 'Caesar', ""'s"", 'so']",i don't know i i do i can think of all the uh the biblical things about it too where what did they say to uh i can't think of the scripture Render unto Caesar's what is Caesar's so
"['The', 'data', 'exists']",The data exists
"['The', 'buffaloes', 'did', ""n't"", 'stop', 'to', 'graze', 'for', 'a', 'long', 'time', '.']",The buffaloes didn't stop to graze for a long time.
"['He', ""'s"", 'not', 'brave', 'enough', '.']",He's not brave enough.
"['Improvements', 'in', 'architecture', ',', 'regaining', 'intimate', 'space', 'and', 'scale', 'and', 'all', 'the', 'rest', ',', 'wo', ""n't"", 'disguise', 'the', 'ugliness', 'of', 'advertising', 'the', 'local', 'bank', ',', 'Chevy', 'dealer', ',', 'and', 'chain', 'retailer', 'as', 'a', 'backdrop', 'for', 'baseball', '.']","Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball."
"['They', 'spread', 'out', '.']",They spread out.
"['IDAs', 'are', 'only', 'people', 'special', 'people', 'who', 'have', 'great', 'achievements', '.']",IDAs are only people special people who have great achievements.
"[""San'doro"", 'did', ""n't"", 'sound', 'like', 'he', 'was', 'still', 'thinking', 'about', 'that', ',', 'thought', 'Jon', '.']","San'doro didn't sound like he was still thinking about that, thought Jon."
"['with', 'little', 'back', 'packs', 'of', 'their', 'own', 'and', 'you', 'know', 'things', 'like', 'that']",with little back packs of their own and you know things like that
"['He', ""'s"", 'chosen', 'Meg', 'Ryan', '.']",He's chosen Meg Ryan.
"['Goodnight', 'for', 'now', ',', 'I', ""'ll"", 'see', 'you', 'tomorrow', '.']","Goodnight for now, I'll see you tomorrow."
"['Indeed', ',', '58', 'percent', 'of', 'Columbia', '/', 'HCA', ""'s"", 'beds', 'lie', 'empty', ',', 'compared', 'with', '35', 'percent', 'of', 'nonprofit', 'beds', '.']","Indeed, 58 percent of Columbia/HCA's beds lie empty, compared with 35 percent of nonprofit beds."
"['It', 'can', 'entail', 'prospective', 'and', 'retrospective', 'designs', 'for', 'individual', 'case', 'studies', 'for', 'small', 'busineses', '.']",It can entail prospective and retrospective designs for individual case studies for small busineses.
"['37', 'hectares', 'is', 'equivalent', 'to', 'just', 'over', '90', 'acres', ',', 'and', 'is', 'the', 'size', 'of', 'the', 'gardens', 'above', 'the', 'Wag', 'Wag', 'River', '.']","37 hectares is equivalent to just over 90 acres, and is the size of the gardens above the Wag Wag River."
"['But', 'those', 'that', 'are', 'manufactured', 'for', 'sale', 'in', 'in', 'Europe', 'and', 'so', 'forth', 'are', 'quite', 'the', 'other', 'way', 'around']",But those that are manufactured for sale in in Europe and so forth are quite the other way around
"['She', ""'s"", 'going', 'to', 'step', 'down', 'from', 'the', 'court', 'in', 'the', 'winter', 'of', '2002', '.']",She's going to step down from the court in the winter of 2002.
"['Organizations', 'did', ""n't"", 'care', 'about', 'members', ""'"", 'participation', '.']",Organizations didn't care about members' participation.
"['Named', 'after', 'the', 'city', 'gentleman', 'and', 'infamous', 'burglar', ',', 'it', 'is', 'one', 'of', 'the', 'best', '-', 'known', 'pubs', 'in', 'the', 'city', '.']","Named after the city gentleman and infamous burglar, it is one of the best-known pubs in the city."
"['Linda', 'Tripp', 'was', 'not', 'indicted', '.']",Linda Tripp was not indicted.
"['The', 'magazine', 'publishes', 'a', 'lot', 'of', 'stories', 'on', 'celebrities', '.']",The magazine publishes a lot of stories on celebrities.
"['Specifically', ',', 'by', 'defining', 'mission', 'improvement', 'objectives', ',', 'senior', 'executives', 'determine', 'whether', 'their', 'organization', 'needs', 'a', 'CIO', 'who', 'is', 'a', 'networking', '/', 'marketing', 'specialist', ',', 'business', 'change', 'agent', ',', 'operations', 'specialist', ',', 'policy', '/', 'oversight', 'manager', ',', 'or', 'any', 'combination', 'thereof', '.']","Specifically, by defining mission improvement objectives, senior executives determine whether their organization needs a CIO who is a networking/marketing specialist, business change agent, operations specialist, policy/oversight manager, or any combination thereof."
"['Since', 'the', 'rules', 'were', 'issued', 'as', 'interim', 'rules', 'and', 'not', 'as', 'general', 'notices', 'of', 'proposed', 'rulemaking', ',', 'they', 'are', 'not', 'subject', 'to', 'the', 'Unfunded', 'Mandates', 'Reform', 'Act', 'of', '1995', '.']","Since the rules were issued as interim rules and not as general notices of proposed rulemaking, they are not subject to the Unfunded Mandates Reform Act of 1995."
"['It', ""'s"", 'conceivable', 'that', 'some', 'of', 'these', 'allegations', 'are', 'true', ',', 'and', 'there', ""'s"", 'no', 'harm', 'in', 'checking', 'them', 'out', ',', 'as', 'long', 'as', 'the', 'decedent', ""'s"", 'family', 'agrees', 'to', 'participate', '.']","It's conceivable that some of these allegations are true, and there's no harm in checking them out, as long as the decedent's family agrees to participate."
"['67', 'through', '.67d', ',', 'provide', 'a', 'mechanism', 'for', 'limiting', 'the', 'issues', 'on', 'which', 'a', 'trial', '-', 'type', 'hearing', 'is', 'required', ';', 'allow', 'the', 'Postal', 'Service', 'to', 'explain', 'the', 'unavailability', 'of', 'data', 'that', 'would', 'otherwise', 'have', 'to', 'be', 'filed', ';', 'and', 'provide', 'for', 'data', 'collection', 'for', 'the', 'duration', 'of', 'the', 'experiment', '.']","67 through .67d, provide a mechanism for limiting the issues on which a trial-type hearing is required; allow the Postal Service to explain the unavailability of data that would otherwise have to be filed; and provide for data collection for the duration of the experiment."
"['Weicker', 'has', 'yet', 'to', 'declare', 'his', 'intentions', '.']",Weicker has yet to declare his intentions.
"['He', 'reported', 'masterfully', 'on', 'the', ""'"", '72', 'campaign', 'and', 'the', 'Hell', ""'s"", 'Angels', '.']",He reported masterfully on the '72 campaign and the Hell's Angels.
"[""'"", 'No', 'one', 'in', 'Large', 'would', 'ever', 'try', 'to', 'harm', 'us', '.']",'No one in Large would ever try to harm us.
"['There', 'are', 'factory', 'showrooms', 'in', 'the', 'Pedder', 'Building', ',', '12', 'Pedder', 'Street', ',', 'in', 'Central', '.']","There are factory showrooms in the Pedder Building, 12 Pedder Street, in Central."
"['There', ""'s"", 'only', 'one', 'thing', 'for', 'me', 'to', 'do', '.', '""']","There's only one thing for me to do."""
"['What', 'we', 'expect', 'of', 'our', 'local', 'economy', 'is']",What we expect of our local economy is
"['uh', 'yeah', 'they', 'were', 'uh', 'they', 'were', 'very', 'good', 'i', 'was', 'impressed']",uh yeah they were uh they were very good i was impressed
"['The', 'guidelines', 'do', 'not', 'apply', 'to', 'inpatient', 'hospital', 'services', 'and', 'hospice', 'services', 'and', 'will', 'be', 'used', 'by', 'Medicare', 'fiscal', 'intermediaries', 'to', 'determine', 'the', 'maximum', 'allowable', 'costs', 'of', 'the', 'therapy', 'services', '.']",The guidelines do not apply to inpatient hospital services and hospice services and will be used by Medicare fiscal intermediaries to determine the maximum allowable costs of the therapy services.
"['NONFEDERAL', 'PHYSICAL', 'PROPERTY', 'ANNUAL', 'STEWARDSHIP', 'INFORMATION', 'For', 'the', 'Fiscal', 'Year', 'Ended', 'September']",NONFEDERAL PHYSICAL PROPERTY ANNUAL STEWARDSHIP INFORMATION For the Fiscal Year Ended September
