source_text,target_text
"[' ', 'mike', ' ', 'a', 'salesman', 'in', 'wang', ""'s"", 'austin', 'texas', 'office', 'has', 'a', ' ', 'method', 'we', 'tell', 'them', '$', 'N', 'billion', 'companies', 'do', ""n't"", 'go', 'out', 'of', 'business']", mike  a salesman in wang 's austin texas office has a  method we tell them $ N billion companies do n't go out of business 
"[' ', 'in', 'other', 'words', 'economic', 'growth', 'would', 'be', 'lower', 'and', 'unemployment', 'would', 'be', 'higher', 'for', 'a', 'few', 'years']", in other words economic growth would be lower and unemployment would be higher for a few years 
"[' ', 'the', 'venture', 'plans', 'to', 'announce', 'a', 'final', 'site', 'by', 'late', 'november']", the venture plans to announce a final site by late november 
"[' ', 'dollar', 'N', 'yen', 'up', 'N', 'N', 'marks', 'off', 'N']", dollar N yen up N N marks off N 
"[' ', 'it', 'has', 'been', 'targeted', 'by', 'japanese', 'investors', 'as', 'a', 'good', 'long', '-', 'term', 'play', 'tied', 'to', 'N', ""'s"", 'european', 'economic', 'integration']", it has been targeted by japanese investors as a good long-term play tied to N 's european economic integration 
"[' ', 'nothing', 'less', 'it', 'seemed', 'could', ' ', 'them', 'for', 'their', ' ']", nothing less it seemed could  them for their  
"[' ', 'reform', 'starts', 'in', 'the', 'pentagon']", reform starts in the pentagon 
"[' ', 'but', 'for', 'small', 'american', 'companies', 'it', 'also', 'provides', 'a', 'growing', 'source', 'of', 'capital', 'and', 'even', 'marketing', 'help']", but for small american companies it also provides a growing source of capital and even marketing help 
"[' ', 'federal', 'home', 'loan', 'mortgage', 'corp', '.', 'freddie', 'mac', 'posted', 'yields', 'on', '30-year', 'mortgage', 'commitments', 'for', 'delivery', 'within', 'N', 'days']", federal home loan mortgage corp. freddie mac posted yields on 30-year mortgage commitments for delivery within N days 
"[' ', 'that', 'same', ' ', 'saw', 'profit', 'rates', 'fall', 'to', 'N', 'N', 'in', 'the', 'recession', 'year', 'N', 'and', 'the', 'supposed', ' ', 'that', 'followed', 'has', 'seen', 'the', 'profit', 'rate', 'rise', 'only', 'to', 'N', 'N', 'in', 'N', 'and', 'N', 'N', 'in', 'N']", that same  saw profit rates fall to N N in the recession year N and the supposed  that followed has seen the profit rate rise only to N N in N and N N in N 
"[' ', 'these', 'include', 'new', 'orders', 'for', 'manufactured', 'consumer', 'goods', 'lead', 'times', 'on', 'vendor', 'deliveries', 'orders', 'for', 'new', 'plant', 'and', 'equipment', 'and', 'backlogs', 'of', 'orders', 'for', 'durable', 'goods']", these include new orders for manufactured consumer goods lead times on vendor deliveries orders for new plant and equipment and backlogs of orders for durable goods 
"[' ', 'the', 'only', 'way', 'you', 'can', 'make', 'it', 'a', 'big', 'deal', 'is', 'to', 'draw', ' ', 'that', 'just', 'do', ""n't"", 'make', 'sense']", the only way you can make it a big deal is to draw  that just do n't make sense 
"[' ', 'i', 'thought', 'i', 'was', 'over', 'the', 'hill', 'at', 'N', 'recalls', 'mr', '.', 'mcduffie', 'an', ' ', 'man', 'with', 'pale', 'blue', 'eyes', 'and', 'a', 'light', 'southern', ' ']", i thought i was over the hill at N recalls mr. mcduffie an  man with pale blue eyes and a light southern  
"[' ', 'one', 'option', 'the', 'board', 'is', 'likely', 'to', 'consider', 'today', 'is', 'some', 'sort', 'of', ' ', 'period']", one option the board is likely to consider today is some sort of  period 
"[' ', 'gasoline', 'futures', 'were', 'mixed', 'to', 'unchanged']", gasoline futures were mixed to unchanged 
"[' ', 'now', 'he', 'has', 'settled', 'into', 'a', 'career', 'that', 'fits', 'the', 'bill', 'financial', 'planning']", now he has settled into a career that fits the bill financial planning 
"[' ', 'to', 'make', 'them', 'directly', 'comparable', 'each', 'index', 'is', 'based', 'on', 'the', 'close', 'of', 'N', 'equaling', 'N']", to make them directly comparable each index is based on the close of N equaling N 
"[' ', 'the', 'second', 'time', 'he', 'identified', 'two', ' ', 'who', 'were', 'arrested', 'and', 'charged']", the second time he identified two  who were arrested and charged 
"[' ', 'thus', 'armed', 'for', 'massive', 'matching', 'of', 'documents', 'by', 'computer', 'they', 'single', 'out', ' ', 'groups', 'looking', 'primarily', 'for', 'people', 'who', 'have', ""n't"", 'filed', 'new', 'york', 'income', '-', 'tax', 'returns']", thus armed for massive matching of documents by computer they single out  groups looking primarily for people who have n't filed new york income-tax returns 
"[' ', 'but', 'the', 'presidency', 'would', 'be', 'no', 'worse', 'off', 'than', 'it', 'is', 'now']", but the presidency would be no worse off than it is now 
"[' ', 'if', 'the', 'deal', 'closes', 'the', 'two', 'officers', 'will', 'draw', 'salaries', 'from', 'the', 'independent', 'operation', 'not', 'from', 'integrated']", if the deal closes the two officers will draw salaries from the independent operation not from integrated 
"[' ', 'i', 'did', ""n't"", 'learn', 'to', 'count', 'until', 'i', 'got', 'to', ' ']", i did n't learn to count until i got to  
"[' ', 'those', 'with', 'a', 'bullish', 'view', 'see', 'the', 'dollar', 'trading', 'up', 'near', 'N', 'marks', 'and', 'N', 'yen', 'while', 'the', 'dollar', 'bears', 'see', 'the', 'u.s', '.', 'currency', 'trading', 'around', 'N', 'marks', 'and', 'N', 'yen']", those with a bullish view see the dollar trading up near N marks and N yen while the dollar bears see the u.s. currency trading around N marks and N yen 
"[' ', 'shearson', 'a', ' ', 'unit', 'of', 'american', 'express', 'co.', 'did', ""n't"", 'have', 'enough', 'time', 'to', 'update', 'its', 'market', 'commentary', 'so', 'we', 'decided', 'to', 'kill', 'our', 'strategy', 'pieces', 'says', 'jack', ' ', 'the', 'head', 'of', 'shearson', ""'s"", 'research', 'department']", shearson a  unit of american express co. did n't have enough time to update its market commentary so we decided to kill our strategy pieces says jack  the head of shearson 's research department 
"[' ', 'besides', 'being', 'a', ' ', 'company', 'wedtech', 'was', 'located', 'in', 'the', 'south', 'bronx', 'a', ' ', 'area', 'made', 'famous', 'by', ' ', 'carter', 'in', 'his', 'N', 'presidential', 'campaign']", besides being a  company wedtech was located in the south bronx a  area made famous by  carter in his N presidential campaign 
"[' ', 'some', 'analysts', 'also', 'were', ' ', 'by', 'a', 'pickup', 'in', 'the', 'growth', 'of', 'business', 'inventories']", some analysts also were  by a pickup in the growth of business inventories 
"[' ', 'dale', 'lang', 'who', 'this', 'week', 'completed', 'the', 'acquisition', 'of', 'the', 'publisher', 'of', 'ms', '.', 'and', 'sassy', 'is', ' ', 'about', 'the', 'challenge', 'he', 'is', 'taking', 'on']", dale lang who this week completed the acquisition of the publisher of ms. and sassy is  about the challenge he is taking on 
"[' ', 'southam', 'agreed', 'to', 'sell', 'its', 'N', 'N', 'stake', 'in', ' ', 'communications', 'ltd', '.', 'a', 'broadcasting', 'concern', 'to', ' ', 'hunter', 'ltd', '.', 'for', 'about', 'c$', 'N', 'million', 'last', 'year']", southam agreed to sell its N N stake in  communications ltd. a broadcasting concern to  hunter ltd. for about c$ N million last year 
"[' ', 'in', 'a', 'well', '-', 'known', ' ', 'involving', 'church', 'bells', 'english', 'novelist', ' ', 'l.', ' ', 'described', 'ringing', 'as', 'a', 'passion', 'that', 'finds', 'its', 'satisfaction', 'in', '  ', 'and', 'mechanical', ' ']", in a well-known  involving church bells english novelist  l.  described ringing as a passion that finds its satisfaction in   and mechanical  
"[' ', 'i', 'would', 'like', 'to', 'have', 'had', 'them', 'he', 'said']", i would like to have had them he said 
"[' ', 'the', 'central', 'bank', 'had', 'ordered', 'bnl', 'to', 'come', 'up', 'with', 'a', 'suitable', 'program', 'by', 'yesterday']", the central bank had ordered bnl to come up with a suitable program by yesterday 
"[' ', 'they', 'did', 'themselves', 'even', 'more', 'good']", they did themselves even more good 
"[' ', 'nashua', 'announced', 'the', ' ', 'request', 'after', 'the', 'market', 'closed']", nashua announced the  request after the market closed 
"[' ', 'simple', 'policy', ' ', 'in', 'this', 'case', 'would', 'be', 'to', 'improve', 'debt', 'collection', 'taking', 'the', ' ', 'off', 'contracted', 'collection', 'agencies', 'and', 'to', 'deny', 'new', 'credit', 'to', ' ']", simple policy  in this case would be to improve debt collection taking the  off contracted collection agencies and to deny new credit to  
"['  ', 'percent', 'reported', 'their', 'customers', 'being', 'robbed']",  percent reported their customers being robbed 
"[' ', 'the', 'fed', 'serves', 'as', 'a', ' ', 'for', 'banks', 'taking', 'checks', 'from', 'one', 'bank', 'and', 'sending', 'them', 'to', 'another', 'an', 'operation', 'that', 'it', 'handled', 'smoothly', 'tuesday', 'night', 'after', 'the', 'quake']", the fed serves as a  for banks taking checks from one bank and sending them to another an operation that it handled smoothly tuesday night after the quake 
"[' ', 'like', 'other', 'refiners', 'lyondell', ""'s"", 'margins', 'for', 'chemicals', 'and', 'gasoline', 'were', 'narrower']", like other refiners lyondell 's margins for chemicals and gasoline were narrower 
"[' ', 'mr', '.', 'icahn', 'who', 'played', 'a', 'key', 'role', 'in', 'the', 'settlement', 'and', 'attempted', 'subsequently', 'to', 'take', 'control', 'of', 'the', 'company', 'sold', 'his', 'stake', 'in', 'texaco', 'just', 'last', 'summer']", mr. icahn who played a key role in the settlement and attempted subsequently to take control of the company sold his stake in texaco just last summer 
"[' ', 'but', 'as', 'the', 'french', ' ', 'a', ' ', 'state', 'of', ' ', 'when', 'it', 'comes', 'to', 'athletics', 'try', 'finding', 'a', ' ', 'machine', 'in', 'paris', 'my', 'fellow', ' ', 'were', 'having', 'none', 'of', 'it']", but as the french  a  state of  when it comes to athletics try finding a  machine in paris my fellow  were having none of it 
"[' ', 'if', 'a', 'deal', 'can', 'be', 'made', 'to', 'cut', 'the', 'world', ""'s"", ' ', 'loose', 'from', 'moscow', 'why', 'not']", if a deal can be made to cut the world 's  loose from moscow why not 
"[' ', 'carat', ""'s"", 'gross', 'brothers', 'invented', 'the', 'idea', 'of', 'large', '-', 'scale', 'buying', 'of', 'media', 'space']", carat 's gross brothers invented the idea of large-scale buying of media space 
"[' ', 'dalkon', 'shield', 'claimants', 'hope', 'to', 'stop', ' ', 'appeal']", dalkon shield claimants hope to stop  appeal 
"[' ', 'for', 'reasons', 'he', 'would', ""n't"", 'elaborate', 'on', 'he', 'said', 'he', ""'s"", 'sure', 'that', 'schedule', 'wo', ""n't"", 'be', 'met', 'meaning', 'less', 'profit', 'impact', 'from', 'the', 'product', 'for', 'dec', 'in', 'the', 'next', 'few', 'quarters']", for reasons he would n't elaborate on he said he 's sure that schedule wo n't be met meaning less profit impact from the product for dec in the next few quarters 
"[' ', 'it', 'would', 'in', 'the', 'near', '-', 'term', 'give', 'a', 'boost', 'to', 'the', 'san', 'francisco', 'economy', 'because', 'there', 'will', 'be', 'an', 'influx', 'of', 'people', 'to', 'help', 'says', 'beth', 'burnham', ' ', 'a', 'regional', 'economist', 'at', ' ', 'hill', 'a', 'lexington', 'mass', '.', 'forecasting', 'firm']", it would in the near-term give a boost to the san francisco economy because there will be an influx of people to help says beth burnham  a regional economist at  hill a lexington mass. forecasting firm 
"[' ', 'so', 'he', 'asked', 'the', 'irs', 'if', 'the', 'plan', 'would', 'work']", so he asked the irs if the plan would work 
"['  ', ""'s"", 'oakland', 'office', 'executed', 'orders', 'through', 'the', 'sacramento', 'office', 'which', 'was', ""n't"", 'affected', 'by', 'the', 'quake']",  's oakland office executed orders through the sacramento office which was n't affected by the quake 
"[' ', 'firms', 'that', 'are', 'paying', 'employment', 'taxes', 'also', 'provide', 'leads', 'to', 'competitors', 'that', 'are', ""n't"", 'he', 'says']", firms that are paying employment taxes also provide leads to competitors that are n't he says 
"[' ', 'the', 'commission', ""'s"", 'filing', 'in', 'that', 'case', 'challenges', 'connecticut', ""'s"", 'mandatory', 'retirement', 'age', 'of', 'N', 'for', 'appointed', 'judges']", the commission 's filing in that case challenges connecticut 's mandatory retirement age of N for appointed judges 
"[' ', 'it', ""'s"", 'understood', 'that', 'mgm\\/ua', 'recently', 'contacted', 'rupert', 'murdoch', ""'s"", 'news', 'corp', '.', 'which', 'made', 'two', 'failed', 'bids', 'for', 'the', 'movie', 'studio', 'to', 'see', 'if', 'the', 'company', 'was', 'still', 'interested']", it 's understood that mgm\/ua recently contacted rupert murdoch 's news corp. which made two failed bids for the movie studio to see if the company was still interested 
"[' ', 'one', 'group', 'says', 'the', 'futures', 'contribute', 'to', 'stock', 'market', 'volatility', 'the', 'other', 'contends', 'that', 'futures', 'are', 'a', ' ', 'of', 'speculation', 'that', ' ', 'from', 'the', 'stock', 'market', ""'s"", 'basic', 'function', 'of', 'raising', 'capital']", one group says the futures contribute to stock market volatility the other contends that futures are a  of speculation that  from the stock market 's basic function of raising capital 
"[' ', 'also', 'under', 'chapter', 'N', 'a', 'reorganization', 'plan', 'is', 'subject', 'to', 'approval', 'by', 'bondholders', 'banks', 'and', 'other', 'creditors']", also under chapter N a reorganization plan is subject to approval by bondholders banks and other creditors 
"[' ', 'if', 'the', 'fda', 'approves', 'the', 'new', 'uses', 'of', 'psyllium', 'other', 'companies', 'are', 'expected', 'to', 'rush', 'to', 'market', 'with', 'psyllium', 'products']", if the fda approves the new uses of psyllium other companies are expected to rush to market with psyllium products 
"[' ', 'in', 'composite', 'trading', 'on', 'the', 'new', 'york', 'stock', 'exchange', 'yesterday', 'comprehensive', 'care', 'closed', 'at', '$', 'N', 'a', 'share', 'up', 'N', 'cents']", in composite trading on the new york stock exchange yesterday comprehensive care closed at $ N a share up N cents 
"[' ', 'industry', 'groups', 'and', 'reputable', 'planners', 'who', 'are', 'members', 'of', 'them', 'want', 'comprehensive', 'standards', 'too', 'they', ""'re"", 'tired', 'of', 'seeing', 'practitioners', '  ', 'in', 'the', 'business', 'press', 'as', ' ', 'than', ' ', 'and', ' ', 'than', 'a', ' ', 'of', ' ']", industry groups and reputable planners who are members of them want comprehensive standards too they 're tired of seeing practitioners   in the business press as  than  and  than a  of  
"[' ', 'nashua', 'strengthened', 'its', ' ', 'plan', 'after', 'announcing', 'a', 'dutch', 'firm', 'is', 'seeking', 'to', 'buy', 'up', 'to', 'N', 'N', 'of', 'the', 'new', 'hampshire', ' ', 'company']", nashua strengthened its  plan after announcing a dutch firm is seeking to buy up to N N of the new hampshire  company 
"[' ', 'on', 'tuesday', 'the', ' ', 'tokyo', 'stock', 'price', 'index', 'of', 'issues', 'listed', 'in', 'the', 'first', 'section', 'which', 'fell', 'N', 'monday', 'rose', 'N', 'or', 'N', 'N', 'to', 'N']", on tuesday the  tokyo stock price index of issues listed in the first section which fell N monday rose N or N N to N 
"[' ', 'then', 'he', 'would', 'move', 'his', 'movement', 'to', 'europe']", then he would move his movement to europe 
"['  ', 'fraser', 'an', 'economist', 'with', ' ', 'carr', 'a', 'subsidiary', 'of', 'france', ""'s"", 'banque', ' ', 'believes', 'that', 'the', 'territory', 'may', 'not', 'be', 'able', 'to', 'regain', 'its', 'momentum', 'until', 'some', 'time', 'after', 'N']",  fraser an economist with  carr a subsidiary of france 's banque  believes that the territory may not be able to regain its momentum until some time after N 
"[' ', 'british', 'government', 'restrictions', 'prevent', 'any', 'single', 'shareholder', 'from', 'going', 'beyond', 'N', 'N', 'before', 'the', 'end', 'of', 'N', 'without', 'government', 'permission']", british government restrictions prevent any single shareholder from going beyond N N before the end of N without government permission 
"[' ', 'backlog', 'at', 'general', 'dynamics', 'rose', 'to', '$', 'N', 'billion', 'from', '$', 'N', 'billion']", backlog at general dynamics rose to $ N billion from $ N billion 
"[' ', 'the', 'market', ""'s"", 'wild', 'week', 'may', 'speed', 'along', 'the', ' ', 'legislation', 'that', 'has', 'been', 'pending', 'for', 'months', 'in', 'the', 'aftermath', 'of', 'the', 'N', 'crash']", the market 's wild week may speed along the  legislation that has been pending for months in the aftermath of the N crash 
"[' ', 'bill', ' ', 'sr', '.', 'N', 'is', 'catholic', 'too', 'but', ' ', 'by', 'mr', '.', 'florio', ""'s"", 'stand', 'on', 'abortion']", bill  sr. N is catholic too but  by mr. florio 's stand on abortion 
"[' ', 'while', 'last', 'year', ""'s"", 'figure', 'was', 'down', 'from', 'N', 'N', 'in', 'N', 'and', 'marked', 'the', 'fifth', 'consecutive', 'annual', 'decline', 'in', 'the', 'poverty', 'rate', 'the', 'census', 'bureau', 'said', 'the', 'N', 'drop', 'was', ""n't"", ' ', 'significant']", while last year 's figure was down from N N in N and marked the fifth consecutive annual decline in the poverty rate the census bureau said the N drop was n't  significant 
"[' ', 'the', 'charge', 'on', 'loans', 'to', 'brokers', 'on', 'stock', 'exchange', 'collateral']", the charge on loans to brokers on stock exchange collateral 
"[' ', 'i', 'guess', 'i', 'might', 'have', 'asked', ' ', 'to', 'leave', 'but', 'he', 'drops', 'so', 'many', 'good', 'names', 'we', 'decided', 'to', 'let', 'him', 'stay', 'says', 'steven', 'greenberg', 'publisher', 'of', 'fame']", i guess i might have asked  to leave but he drops so many good names we decided to let him stay says steven greenberg publisher of fame 
"[' ', 'N', 'a.m']", N a.m 
"[' ', 'mr', '.', 'rosen', 'is', 'also', 'pushing', 'retail', 'sales']", mr. rosen is also pushing retail sales 
"[' ', 'mr', '.', 'iverson', 'says', 'there', 'are', 'N', 'potential', 'customers', 'for', 'the', 'software', 'in', 'the', 'washington', 'd.c', '.', 'area', 'alone']", mr. iverson says there are N potential customers for the software in the washington d.c. area alone 
"[' ', 'only', 'N', 'N', 'are', 'brand', 'loyal', 'in', 'N', 'to', 'N', 'of', 'the', 'categories', 'and', 'no', 'one', 'is', 'loyal', 'for', 'more', 'than', 'N', 'types', 'of', 'products']", only N N are brand loyal in N to N of the categories and no one is loyal for more than N types of products 
"[' ', 'he', 'wants', 'to', 'recover', 'more', 'than', 'just', 'his', 'property', 'though']", he wants to recover more than just his property though 
"[' ', 'we', 'expect', 'they', 'will', 'be', 'current', 'with', 'their', 'debts', 'by', 'the', 'end', 'of', 'the', 'week', 'but', 'we', 'are', 'considering', 'asking', 'them', 'for', 'letters', 'of', 'credit', 'before', 'we', 'take', 'more', 'orders']", we expect they will be current with their debts by the end of the week but we are considering asking them for letters of credit before we take more orders 
"[' ', 'i', ""'"", 've', 'done', 'what', 'i', 'came', 'to', 'do', 'at', 'kidder', 'he', 'says']", i 've done what i came to do at kidder he says 
"[' ', 'however', 'that', 'figure', 'could', 'be', 'revised', 'financial', 'corp', '.', 'said']", however that figure could be revised financial corp. said 
"[' ', 'the', 'japanese', 'also', 'are', 'accused', 'of', 'keeping', 'their', 'cards', 'too', 'close', 'to', 'their', ' ']", the japanese also are accused of keeping their cards too close to their  
"[' ', 'the', 'golden', 'share', 'was', 'scheduled', 'to', 'expire', 'at', 'the', 'beginning', 'of']", the golden share was scheduled to expire at the beginning of 
"[' ', 'others', 'say', 'they', 'feel', 'confident', 'that', 'steps', 'they', ""'"", 've', 'already', 'taken', 'would', 'see', 'them', 'through', 'a', 'disaster']", others say they feel confident that steps they 've already taken would see them through a disaster 
"[' ', 'they', 'in', 'turn', 'lent', 'money', 'to', 'their', 'customers', 'who', 'were', 'supposed', 'to', 'recognize', 'the', 'opportunity', 'to', 'make', 'a', 'profit', 'in', 'the', 'turmoil', 'and', 'buy', 'shares']", they in turn lent money to their customers who were supposed to recognize the opportunity to make a profit in the turmoil and buy shares 
"[' ', 'auto', 'production', 'for', 'the', 'first', 'half', 'of', 'the', 'fiscal', 'year', 'which', 'began', 'in', 'august', 'totaled', 'N', 'units', 'the', 'association', 'said']", auto production for the first half of the fiscal year which began in august totaled N units the association said 
"[' ', 'analysts', 'have', 'attributed', 'much', 'of', 'the', 'summer', ""'s"", ' ', 'in', 'spending', 'to', 'bargain', 'car', 'prices', 'at', 'the', 'end', 'of', 'the', 'model', 'year']", analysts have attributed much of the summer 's  in spending to bargain car prices at the end of the model year 
"[' ', 'actually', 'about', 'two', 'years', 'ago', 'the', 'journal', 'listed', 'the', 'creation', 'of', 'the', 'money', 'fund', 'as', 'one', 'of', 'the', 'N', 'most', 'significant', 'events', 'in', 'the', 'world', 'of', 'finance', 'in', 'the', '20th', 'century']", actually about two years ago the journal listed the creation of the money fund as one of the N most significant events in the world of finance in the 20th century 
"[' ', 'claiming', 'program', 'trading', 'has', 'turned', 'the', 'big', 'board', 'into', 'a', 'gambling', 'casino', 'contel', 'chairman', 'charles', 'wohlstetter', 'said', 'that', 'he', 'and', 'at', 'least', 'N', 'other', 'corporate', 'executives', 'are', 'forming', 'an', 'unprecedented', 'alliance']", claiming program trading has turned the big board into a gambling casino contel chairman charles wohlstetter said that he and at least N other corporate executives are forming an unprecedented alliance 
"[' ', 'all', 'too', 'often', 'this', 'will', 'merely', 'be', 'a', 'statement', 'on', 'the', 'solicitation', 'such', 'as', 'do', ""n't"", 'smoke', 'or', 'wear', '  ', 'says', 'william', 'webster', 'attorney', 'general', 'of', 'missouri']", all too often this will merely be a statement on the solicitation such as do n't smoke or wear   says william webster attorney general of missouri 
"[' ', 'computer', 'picking', 'is', ""n't"", 'perfect', 'says', '  ', 'president', 'and', 'founder', 'of', 'pinpoint']", computer picking is n't perfect says   president and founder of pinpoint 
"[' ', 'iowa', 'and', 'minnesota', 'were', 'among', 'the', 'few', 'major', 'farm', 'states', 'to', ' ', 'a', 'decline', 'in', 'net', 'cash', 'income']", iowa and minnesota were among the few major farm states to  a decline in net cash income 
"[' ', 'if', 'you', 'build', 'a', 'better', ' ', 'it', 'will', 'catch', 'more', 'mice', 'says', 'fred', ' ', 'chairman', 'of', 'mgm', 'grand']", if you build a better  it will catch more mice says fred  chairman of mgm grand 
"[' ', 'an', 'accounting', 'adjustment', 'made', 'net', 'income', '$', 'N', 'million', 'or', 'N', 'cents', 'a', 'share']", an accounting adjustment made net income $ N million or N cents a share 
"[' ', 'the', 'minimum', 'unit', 'is', '$', 'N']", the minimum unit is $ N 
"[' ', 'money', '-', 'fund', 'assets', 'soared', '$', 'N', 'billion', 'in', 'the', 'week', 'ended', 'tuesday', 'to', 'a', 'record', '$', 'N', 'billion', 'according', 'to', ' ', ""'s"", 'money', 'fund', 'report', 'a', '  ', 'newsletter']", money-fund assets soared $ N billion in the week ended tuesday to a record $ N billion according to  's money fund report a   newsletter 
"['  ', 'a', 'phrase', 'from', 'mr', '.', 'de', ' ', 'mr', '.', 'sisulu', 'said', 'let', 'all', 'of', 'us', 'who', 'love', 'this', 'country', 'engage', 'in', 'the', 'task', 'of', 'building', 'a', 'new', 'south', 'africa']",  a phrase from mr. de  mr. sisulu said let all of us who love this country engage in the task of building a new south africa 
"[' ', 'included', 'was', 'the', 'charge', 'that', '  ', '$', 'N', 'million', 'of', 'franklin', 'funds', 'for', 'his', 'other', 'ventures']", included was the charge that   $ N million of franklin funds for his other ventures 
"[' ', 'they', 'pile', 'out', 'of', 'their', 'truck', 'and', ' ', 'begin', ' ', 'together', 'steel', 'pipes', 'linking', 'a', 'giant', 'storage', 'tank', 'to', 'the', ' ', 'a', '  ', 'oil', 'well', 'two', 'miles', 'deep']", they pile out of their truck and  begin  together steel pipes linking a giant storage tank to the  a   oil well two miles deep 
"[' ', 'combined', 'with', 'their', 'two', ' ', 'victories', 'way', 'back', 'on', 'oct', '.', 'N', 'and', 'N', 'the', 'scores', 'were', 'N', 'and', 'N', 'remember', 'that', 'gave', 'them', 'a', 'sweep', 'of', 'the', ' ', 'series']", combined with their two  victories way back on oct. N and N the scores were N and N remember that gave them a sweep of the  series 
"[' ', 'the', ' ', 'foundation', 'the', 'american', 'cancer', 'society', 'and', 'the', 'united', 'way', 'of', 'america', 'all', 'say', 'that', 'they', 'spend', 'roughly', 'N', 'N', 'of', 'their', 'income', 'on', 'programs', 'not', 'overhead']", the  foundation the american cancer society and the united way of america all say that they spend roughly N N of their income on programs not overhead 
"[' ', 'but', 'they', 'said', 'friday', ""'s"", 'focus', 'on', 'the', ' ', 'stocks', ' ', 'active', 'overseas', 'selling', 'and', 'showed', 'the', 'broad', '-', 'based', 'fears', 'over', 'the', 'status', 'of', 'the', 'u.k', '.', 'economy', 'and', 'britain', ""'s"", 'currency', 'in', 'the', 'wake', 'of', 'the', 'upheaval', 'in', 'prime', 'minister', 'margaret', 'thatcher', ""'s"", 'cabinet']", but they said friday 's focus on the  stocks  active overseas selling and showed the broad-based fears over the status of the u.k. economy and britain 's currency in the wake of the upheaval in prime minister margaret thatcher 's cabinet 
"[' ', 'among', 'other', 'connecticut', 'banks', 'whose', 'shares', 'trade', 'in', 'the', 'otc', 'market', 'society', 'for', 'savings', 'bancorp', 'based', 'in', 'hartford', 'saw', 'its', 'stock', 'rise', 'N', 'N', 'to', 'N', 'N']", among other connecticut banks whose shares trade in the otc market society for savings bancorp based in hartford saw its stock rise N N to N N 
"[' ', 'seats', 'are', 'currently', 'quoted', 'at', '$', 'N', 'bid', 'and', '$', 'N', 'asked']", seats are currently quoted at $ N bid and $ N asked 
"[' ', 'he', 'also', 'claims', 'the', 'carrier', 'costs', 'less', 'and', 'takes', 'up', 'less', 'space', 'than', 'most', 'paper', 'carriers']", he also claims the carrier costs less and takes up less space than most paper carriers 
"[' ', 'but', 'only', 'N', 'N', 'to', 'N', 'N', 'of', 'the', 'investors', 'were', 'committing', 'more', 'than', 'half', 'their', 'funds', 'to', 'either', 'of', 'those', 'alternatives']", but only N N to N N of the investors were committing more than half their funds to either of those alternatives 
"[' ', 'while', 'the', 'visit', 'was', 'unrelated', 'to', 'jaguar', 'gm', 'chairman', 'roger', 'smith', 'answered', 'the', 'legislators', ""'"", 'questions', 'about', 'it', 'over', 'lunch', 'tuesday']", while the visit was unrelated to jaguar gm chairman roger smith answered the legislators ' questions about it over lunch tuesday 
"[' ', 'but', 'when', 'the', 'two', 'men', 'met', 'in', 'new', 'york', 'a', 'day', 'after', 'mr', '.', 'icahn', 'disclosed', 'the', 'rise', 'in', 'his', 'usx', 'stake', 'mr', '.', 'corry', 'learned', 'that', 'mr', '.', 'icahn', 'wanted', 'him', 'to', 'sell', 'all', 'of', 'texas', 'oil', 'not', 'just', 'its', 'reserves', 'of', 'about', 'N', 'trillion', 'cubic', 'feet', 'of', 'natural', 'gas', 'and', 'N', 'million', 'barrels', 'of', 'oil', 'but', 'also', 'its', 'pipeline', ' ', 'and', ' ', 'operations']", but when the two men met in new york a day after mr. icahn disclosed the rise in his usx stake mr. corry learned that mr. icahn wanted him to sell all of texas oil not just its reserves of about N trillion cubic feet of natural gas and N million barrels of oil but also its pipeline  and  operations 
"[' ', 'the', 'editor', 'also', 'says', 'the', 'new', 'producer', 'on', 'the', 'film', 'bruce', ' ', 'told', 'editors', 'to', 'screen', 'the', 'picture', 'without', 'telling', 'stars', '  ', 'and', 'kurt', 'russell', 'or', 'mr', '.', 'peters']", the editor also says the new producer on the film bruce  told editors to screen the picture without telling stars   and kurt russell or mr. peters 
"[' ', 'in', 'my', 'research', 'i', 'have', 'found', 'a', 'paper', 'by', 'joseph', ' ', 'of', 'the', 'national', 'cancer', 'institute', 'and', 'several', 'colleagues', 'reporting', 'an', ' ', 'decrease', 'in', 'uv', '-', 'b', 'radiation', 'at', 'eight', 'u.s', '.', 'measurement', 'sites']", in my research i have found a paper by joseph  of the national cancer institute and several colleagues reporting an  decrease in uv-b radiation at eight u.s. measurement sites 
"[' ', 'along', 'with', 'nissan', 'grand', 'metropolitan', 'plc', ""'s"", 'burger', 'king', 'and', 'new', 'york', 'life', 'insurance', 'have', 'tied', 'ads', 'to', 'red', 'cross', 'donations']", along with nissan grand metropolitan plc 's burger king and new york life insurance have tied ads to red cross donations 
['   '],   
"[' ', 'the', 'increasing', 'likelihood', 'that', 'cananea', 'and', 'highland', 'valley', 'will', 'soon', 'return', 'to', 'production', 'may', 'have', 'cut', 'some', 'of', 'that', 'purchasing', 'but', 'even', 'if', 'any', 'of', 'these', 'mines', 'begin', 'operating', 'soon', 'their', 'output', 'wo', ""n't"", 'be', 'significant', 'until', 'at', 'least', 'the', 'end', 'of', 'the', 'year', 'analysts', 'note']", the increasing likelihood that cananea and highland valley will soon return to production may have cut some of that purchasing but even if any of these mines begin operating soon their output wo n't be significant until at least the end of the year analysts note 
